date,Actual_Y,VaR_Benchmark,VaR_Challenger,Breach_Benchmark,Breach_Challenger
2024-01-01,1.2310501269071779,1.4950982361346579,1.4784993658010488,False,False
2024-01-02,0.05668452400105488,1.572716086439826,1.5564980072593413,False,False
2024-01-03,-2.03761318629467,1.4971498691683391,1.4879921993671852,False,False
2024-01-04,1.0373707042455926,1.666993982787841,1.68216756488522,False,False
2024-01-05,-0.5357766394443826,1.7073697486040182,1.7181217020143371,False,False
2024-01-06,-0.684813273869265,1.671660491049911,1.6711059755840492,False,False
2024-01-07,-0.6122714499394225,1.6568208279631207,1.6497351919025174,False,False
2024-01-08,1.927266459981796,1.633936704093723,1.6040003041962958,True,True
2024-01-09,-0.5249485570077467,1.7985062009262978,1.8401107424141256,False,False
2024-01-10,1.8545453291011942,1.7543992211237622,1.7873068046403369,True,True
2024-01-11,0.1798948416602998,1.9025586657081965,1.9227064532029638,False,False
2024-01-12,-2.5546596102942605,1.814897565947349,1.8681076076977574,False,False
2024-01-13,0.4330030842570073,2.038671061335885,2.1101986620959985,False,False
2024-01-14,-1.0709979865955361,1.9699031644748526,2.080169728879581,False,False
2024-01-15,1.0989626651203344,1.9827584954626873,2.033253899099021,False,False
2024-01-16,0.35678642473424205,2.0079612545034777,1.9988398157023044,False,False
2024-01-17,-0.8066246506429502,1.9344330573832302,1.8961229416345855,False,False
2024-01-18,-0.9475962942541862,1.9166058506565589,1.8342413581922599,False,False
2024-01-19,0.0360860321697242,1.9174493406937254,1.730476446057628,False,False
2024-01-20,0.07137163753693775,1.8161038136534273,1.7209651177325744,False,False
2024-01-21,-0.21067343562467084,1.7272391562057892,1.6128994136548256,False,False
2024-01-22,-2.348982281360741,1.6543539415680815,1.507093658202254,False,False
2024-01-23,-0.6748386671634037,1.8500424035214205,1.7571928713646603,False,False
2024-01-24,-0.15452583874059694,1.8218646982150535,1.824416437263488,False,False
2024-01-25,-0.3842500696006098,1.7352099128879774,1.685574980999963,False,False
2024-01-26,1.5259315870938845,1.6810750701232697,1.6298232539761168,False,False
2024-01-27,0.15935108836171571,1.7823230073014193,1.715906193809413,False,False
2024-01-28,-0.30841706255351276,1.7065004011882767,1.6522204566322485,False,False
2024-01-29,1.0220498099859763,1.6465560896510427,1.6868239076416165,False,False
2024-01-30,-0.5246545307216769,1.6844604966636108,1.645913505174253,False,False
2024-01-31,-0.8755513672807651,1.6508741058189653,1.5510082100678855,False,False
2024-02-01,0.21299678848895398,1.6604230778731632,1.6117824550140563,False,False
2024-02-02,0.1020858433205104,1.5991892983207736,1.5845114419650024,False,False
2024-02-03,-0.09633333854862906,1.5295565751636382,1.4564634445872258,False,False
2024-02-04,-0.3098943845795109,1.4562595941241614,1.3579890196454985,False,False
2024-02-05,-0.09432517587364823,1.4108745560078422,1.3094614367157114,False,False
2024-02-06,0.47980208367361066,1.3425822774955378,1.2391495828699444,False,False
2024-02-07,0.9212819880509552,1.3330346746195478,1.2416245163084065,False,False
2024-02-08,0.6344920099020518,1.3829434755399033,1.3071207880964746,False,False
2024-02-09,1.1463555648443764,1.3909437829416267,1.3619602542466553,False,False
2024-02-10,0.17345724413642613,1.4640686327992911,1.4911720185365664,False,False
2024-02-11,0.0549486585555755,1.4102499474776047,1.4591689714803808,False,False
2024-02-12,1.4696950838207337,1.3460929030842277,1.4149413211563577,True,True
2024-02-13,-0.4216272539913292,1.4639754980240705,1.5124411756925205,False,False
2024-02-14,1.6265519719838435,1.4337528098820427,1.5023684770387995,True,True
2024-02-15,1.1212418276781388,1.5649835981697495,1.59796652887049,False,False
2024-02-16,0.15408542662595054,1.6218779837777668,1.6125871012822282,False,False
2024-02-17,-0.6986996325866118,1.554961581655289,1.5682881772304678,False,False
2024-02-18,0.40899572297017006,1.5525628380100005,1.521556614670286,False,False
2024-02-19,0.1958239337593632,1.5204292911254556,1.4692910977972304,False,False
2024-02-20,0.4681154788503924,1.465580095515311,1.4282644269192195,False,False
2024-02-21,0.09456141925633109,1.4461514461996166,1.4202033706849952,False,False
2024-02-22,-0.20294831015392176,1.384933134507343,1.4040571909933084,False,False
2024-02-23,-0.6865516611340786,1.3354464802431012,1.3543046004384405,False,False
2024-02-24,0.749793940108976,1.3451964115527628,1.3126028466235014,False,False
