date,Actual_Y,VaR_Benchmark,VaR_Challenger,Breach_Benchmark,Breach_Challenger
2024-01-01,1.2310501269071779,1.4950982361346579,1.4982216896674512,False,False
2024-01-02,0.05668452400105488,1.572716086439826,1.5767567387593893,False,False
2024-01-03,-2.03761318629467,1.4971498691683391,1.4999565429623505,False,False
2024-01-04,1.0373707042455926,1.666993982787841,1.6743515491813719,False,False
2024-01-05,-0.5357766394443826,1.7073697486040182,1.7125272408488064,False,False
2024-01-06,-0.684813273869265,1.671660491049911,1.6746534735073502,False,False
2024-01-07,-0.6122714499394225,1.6568208279631207,1.6604236918219841,False,False
2024-01-08,1.927266459981796,1.633936704093723,1.637050976076681,True,True
2024-01-09,-0.5249485570077467,1.7985062009262978,1.802340638266734,False,False
2024-01-10,1.8545453291011942,1.7543992211237622,1.7587537784828426,True,True
2024-01-11,0.1798948416602998,1.9025586657081965,1.9160404664480093,False,False
2024-01-12,-2.5546596102942605,1.814897565947349,1.832729394908789,False,False
2024-01-13,0.4330030842570073,2.038671061335885,2.0605204639384698,False,False
2024-01-14,-1.0709979865955361,1.9699031644748526,1.98846619488857,False,False
2024-01-15,1.0989626651203344,1.9827584954626873,2.0017288831258933,False,False
2024-01-16,0.35678642473424205,2.0079612545034777,2.0260284486240736,False,False
2024-01-17,-0.8066246506429502,1.9344330573832302,1.9493309963174126,False,False
2024-01-18,-0.9475962942541862,1.9166058506565589,1.9240450707468713,False,False
2024-01-19,0.0360860321697242,1.9174493406937254,1.9218730512691453,False,False
2024-01-20,0.07137163753693775,1.8161038136534273,1.8186364472379475,False,False
2024-01-21,-0.21067343562467084,1.7272391562057892,1.7287851666084264,False,False
2024-01-22,-2.348982281360741,1.6543539415680815,1.6536410500290404,False,False
2024-01-23,-0.6748386671634037,1.8500424035214205,1.858292160122914,False,False
2024-01-24,-0.15452583874059694,1.8218646982150535,1.8324676564994316,False,False
2024-01-25,-0.3842500696006098,1.7352099128879774,1.7448168989833053,False,False
2024-01-26,1.5259315870938845,1.6810750701232697,1.6893596275958156,False,False
2024-01-27,0.15935108836171571,1.7823230073014193,1.790122825747902,False,False
2024-01-28,-0.30841706255351276,1.7065004011882767,1.711757350249395,False,False
2024-01-29,1.0220498099859763,1.6465560896510427,1.652151285381056,False,False
2024-01-30,-0.5246545307216769,1.6844604966636108,1.6859968398169394,False,False
2024-01-31,-0.8755513672807651,1.6508741058189653,1.6501170404819259,False,False
2024-02-01,0.21299678848895398,1.6604230778731632,1.6604808642985223,False,False
2024-02-02,0.1020858433205104,1.5991892983207736,1.5985264462753341,False,False
2024-02-03,-0.09633333854862906,1.5295565751636382,1.5277594070566665,False,False
2024-02-04,-0.3098943845795109,1.4562595941241614,1.4525676792250477,False,False
2024-02-05,-0.09432517587364823,1.4108745560078422,1.4064439951638406,False,False
2024-02-06,0.47980208367361066,1.3425822774955378,1.337241300751995,False,False
2024-02-07,0.9212819880509552,1.3330346746195478,1.328373797477625,False,False
2024-02-08,0.6344920099020518,1.3829434755399033,1.3790889372076789,False,False
2024-02-09,1.1463555648443764,1.3909437829416267,1.3867161093933182,False,False
2024-02-10,0.17345724413642613,1.4640686327992911,1.460892776877044,False,False
2024-02-11,0.0549486585555755,1.4102499474776047,1.4048802106918648,False,False
2024-02-12,1.4696950838207337,1.3460929030842277,1.3400326769007525,True,True
2024-02-13,-0.4216272539913292,1.4639754980240705,1.461319973175351,False,False
2024-02-14,1.6265519719838435,1.4337528098820427,1.4295814048309925,True,True
2024-02-15,1.1212418276781388,1.5649835981697495,1.5655533528919894,False,False
2024-02-16,0.15408542662595054,1.6218779837777668,1.6249474661258176,False,False
2024-02-17,-0.6986996325866118,1.554961581655289,1.5590917791218277,False,False
2024-02-18,0.40899572297017006,1.5525628380100005,1.5575944707952165,False,False
2024-02-19,0.1958239337593632,1.5204292911254556,1.5246504567701138,False,False
2024-02-20,0.4681154788503924,1.465580095515311,1.4691122122226061,False,False
2024-02-21,0.09456141925633109,1.4461514461996166,1.4485733670906857,False,False
2024-02-22,-0.20294831015392176,1.384933134507343,1.3828847673567877,False,False
2024-02-23,-0.6865516611340786,1.3354464802431012,1.3287091015842718,False,False
2024-02-24,0.749793940108976,1.3451964115527628,1.3368727829483682,False,False
2024-02-25,0.5971254832418318,1.368479308796731,1.3633227252655766,False,False
2024-02-26,1.3704064049800946,1.3708680361691237,1.3682038300498351,False,True
2024-02-27,1.1998204805340102,1.4717566307431635,1.4724471912029575,False,False
2024-02-28,2.182923822350912,1.5439955683850468,1.5476575872679763,True,True
2024-02-29,-0.7609786400790026,1.7456518103000207,1.7557648815458313,False,False
2024-03-01,0.9647555079656108,1.73915587540204,1.7497521062581465,False,False
2024-03-02,0.39424345314792075,1.7638063181459243,1.774888133475584,False,False
2024-03-03,0.3019718506350624,1.7126356772081621,1.7216086369881356,False,False
2024-03-04,1.9470041494089243,1.6550868165808483,1.6621030931974925,True,True
2024-03-05,-2.5941854690710127,1.8155439293217956,1.8257676682170836,False,False
2024-03-06,2.369771166267281,2.051513706751466,2.066243689900952,True,True
2024-03-07,1.503011354434225,2.26081176696733,2.276011248965958,False,False
2024-03-08,0.44620971320903485,2.324693470472109,2.3383898960306735,False,False
2024-03-09,0.16717368254983023,2.229226105033264,2.2427329542138303,False,False
2024-03-10,0.5839775369116857,2.1107721811026527,2.123066016050422,False,False
2024-03-11,2.335292635539299,2.0560870996277743,2.0663041192015648,True,True
2024-03-12,-0.5062512527703389,2.246490368956106,2.2576281459306458,False,False
2024-03-13,2.048429251242136,2.1693955034309385,2.177556026821151,False,False
2024-03-14,-1.4947920099404746,2.3109045490480513,2.3194527243209646,False,False
