date,mu,var,VaR_95,actual
2024-03-13,-0.008872650742566966,8.166190568341205,-1.3012183391529906,0.9177261323851281
2024-03-14,-0.007107229386291011,8.338362608074453,-1.3124115418567748,0.40546113009129486
2024-03-15,-0.007019305332183623,7.758475205602922,-1.2660279156304388,-0.19823956012605737
2024-03-16,-0.008536752464607786,7.263390080447736,-1.2265135299544239,1.3530684579337642
2024-03-17,0.013975492440962412,7.721218001351787,-1.226799787815073,0.530230237466407
2024-03-18,-0.00688418410525417,8.013273646956804,-1.2849931904400673,0.3302976716704099
2024-03-19,0.014510308509444979,8.074037257902777,-1.2543099279544452,2.9682502250863116
2024-03-20,-0.003549378750949961,11.264394978902923,-1.5176082863008185,2.1648204646144587
2024-03-21,-0.0028520770759023623,11.162022358070578,-1.5088290016218688,0.10590197141767613
2024-03-22,-0.002381556706421704,8.377659909683013,-1.3071485337124635,0.1648598350773554
2024-03-23,0.001463660178749212,7.48818770515872,-1.232200012335616,0.00805140863568801
2024-03-24,0.026704202433364372,7.648615416157534,-1.2064976736324056,0.23747171611400344
2024-03-25,0.007373659595025402,7.020731044177572,-1.187226130154227,0.1919581046398065
2024-03-26,0.009095230107658248,6.974331723641089,-1.1816465049651896,-0.1320379383220005
2024-03-27,0.028582852520383475,8.46653359012897,-1.2693584985126976,-0.17269682459221458
2024-03-28,-155.94313381177136,3.6957402668858196e+43,-2.744769024720505e+21,-0.25871301328017055
2024-03-29,0.0046922778446734925,6.9863251287717,-1.1867763929839494,-0.7900549784146935
2024-03-30,0.0027207126728150087,7.719316623775465,-1.250205483108239,-0.09434771169839432
2024-03-31,0.0015466265535965234,7.114913803034236,-1.201289287773681,0.03911949156900812
2024-04-01,-2.7597912017080645e-05,6.795113350492947,-1.1756299739614229,0.15901225361541005
2024-04-02,0.0014025643330991353,6.794438795668006,-1.1742964770475879,0.8063246639714772
2024-04-03,0.002650869171522824,7.636449428028087,-1.243131438400352,-0.6316377301668734
2024-04-04,-0.0009546927785467341,7.7446110845888425,-1.2558460810135637,-0.6388916377450067
2024-04-05,-0.0075514448648287495,7.794334967433563,-1.2666612026177413,-0.8744111747199476
2024-04-06,-3.2979332914199255,4.1624573114598,-6.4140766608038255,-0.5263970667494474
2024-04-07,0.008697968042636126,9.57472152706052,-1.371354488827183,0.003783648691307522
2024-04-08,-0.017958514271708234,7.054394446803388,-1.2163823072370379,0.5269897218833228
2024-04-09,82.68970465295055,2.570478251735328e+32,-9008122268645532.0,-0.02594302088947135
2024-04-10,-0.017612482936542443,6.894183833200743,-1.2020798389840104,-1.6075714750200736
2024-04-11,-0.020967537163632866,8.815940067722623,-1.3615231328784196,-0.19778429411772785
2024-04-12,-0.020763259013035548,7.626268309454354,-1.2674292812662604,-0.44197981332126146
2024-04-13,-0.02173607640678621,7.485032115126674,-1.256802568851913,1.5169254628527833
2024-04-14,-0.017608051812305098,8.949244534577279,-1.3667950403086404,-0.13492110228873086
2024-04-15,-0.016470029397751183,7.618572431026144,-1.261147840952299,-1.2276636022424858
2024-04-16,-0.022383131927400227,8.530276422429992,-1.3403101188610262,-0.30177888757909516
2024-04-17,-0.023598879004179087,7.6717117294696875,-1.273276643922975,-0.08226701520349433
2024-04-18,-0.023578060641994435,7.082317788792396,-1.2242259059015514,-2.849520654112
2024-04-19,-0.025221962771294598,10.881089633695852,-1.5150551547526638,-3.55903424310096
2024-04-20,-0.02672524175465924,13.270989650277787,-1.6738124964695296,0.03003401644339113
2024-04-21,-0.025457238037186965,8.878962136346045,-1.3727564333345827,-0.5694669185778501
2024-04-22,-0.025434316987756972,8.135569194642812,-1.3151146426372113,0.6500064617022292
2024-04-23,-17.475973977930927,99.8423392213701,-32.89202142351119,-0.612909019073018
2024-04-24,-4906443.401788911,1.7976931348622732e+308,-1.500934662862189e+154,-0.302013516042381
2024-04-25,-0.03866444477244385,7.449807405501213,-1.2726973541311106,-0.006600404061337499
2024-04-26,-0.038683496000451636,6.986336688777961,-1.2337310450944752,-0.02069966042245355
2024-04-27,-0.03903103257226392,6.768044847106497,-1.2152974153327565,0.0786123622476959
2024-04-28,-0.023058254860135657,9.42604015284579,-1.3950038898953714,-0.49810550482825744
2024-04-29,-0.040604427808923566,7.210090279401049,-1.2548600324847758,-0.006495866277933981
2024-04-30,-0.04052213417036199,6.849694513278078,-1.2241305746524236,0.8190529338795237
2024-05-01,-0.023084699320081746,9.720607131052267,-1.4159153197246759,-0.240272867345416
2024-05-02,-0.042198069965210014,7.276264583482833,-1.2613094502471303,-1.8559483895359523
2024-05-03,-12.068833267530426,27.56555585624215,-20.134170291583565,1.1905212349972296
2024-05-04,-0.03925655092268836,9.179255540006091,-1.4088197780836202,-0.5351052034359898
2024-05-05,-0.019446082332225802,9.192684857678834,-1.3738420166607586,0.003257962122649897
2024-05-06,-0.035053284716051444,7.261773592704133,-1.2532983358216887,0.05944917523593881
2024-05-07,-0.01705648432266809,9.77334578251501,-1.4138265306658666,0.06941265041037221
2024-05-08,-0.015648478769322457,10.026476574162654,-1.4306095220225754,-0.7300601887579647
2024-05-09,-0.03635659466726433,7.565590755321182,-1.2803847787896498,-0.41662135023377384
2024-05-10,-0.03698058894245057,7.429923815007313,-1.2697060442540093,0.08671091420579152
2024-05-11,-0.03578577356563496,7.054002181542144,-1.237099542367788,-0.006520518346785779
2024-05-12,-1974902.5354495032,0.0,-1974902.5354495032,-2.2029822775763237
2024-05-13,-0.0382130247436192,9.731265317681949,-1.4505290481066497,-4.710715674334125
2024-05-14,-0.02969180713387986,7.963802668805371,-1.2928032459283745,-0.2471168872225864
2024-05-15,-0.03101215642523499,3.9288002920264824,-1.3537800469440755,1.7359957647445012
2024-05-16,171.52957006217974,1.1929491949222708e+245,-7.307431919417527e+121,0.17358566579440055
2024-05-17,-4088.323318662802,0.0,-4088.323318662802,0.35400949047250485
2024-05-18,-1.7280628292260918,1.7976931348622732e+308,-2.817631688061746e+153,-0.652824437648101
2024-05-19,161.32239516593873,1.79577935729371e+156,-2.819705151218028e+77,0.13225177824683754
2024-05-20,170.67031961593395,5.510191078563955e+110,-4.9745316815609854e+54,5.236728779633694
2024-05-21,-0.035049326951768156,6.681520749582701,-1.19038712578841,0.32735708759775545
2024-05-22,-0.0353239187871576,6.908146273955017,-1.210139378591721,-1.2327562638754141
2024-05-23,-0.04832233817907143,9.476188556313373,-1.4424311014009903,0.20250770918041006
2024-05-24,-0.02692660799403944,7.071008921607367,-1.2163899551360335,-0.3890329790789149
2024-05-25,168.4340669973493,1.7976931348622732e+308,-2.827755424101656e+153,0.01289671426362975
2024-05-26,-0.04033911472428148,7.0694758009627074,-1.2445477670645468,-0.07298264219579097
2024-05-27,166.9509822649073,1.7976931348622732e+308,-2.8358717645984747e+153,-0.11121434008448768
2024-05-28,10638388.388335634,0.0,10638388.388335634,-0.0078105277955889205
2024-05-29,-0.03722274839278524,6.654584258172566,-1.2055432881157138,-0.006608076208483702
2024-05-30,-0.03650041572016109,6.5944136854730635,-1.1995757444432964,-1.125641385046041
2024-05-31,-0.03687525312160001,7.975672882244486,-1.3165087741474533,-0.8508648061829528
2024-06-01,-0.03490579810994057,8.14523541587627,-1.3284564909518661,0.005680239309425111
2024-06-02,-0.020185728293432383,9.060924229008025,-1.367328756693314,-1.792550315407707
2024-06-03,-0.043019659056122164,9.209713723053257,-1.4195169976471804,0.6134410560769975
2024-06-04,-5.058395048189681,3.947619860091579,-7.874503986155435,2.5028199150740096
2024-06-05,-0.021505225697368676,7.83173321662678,-1.2734245829160498,-0.12393830469309247
2024-06-06,-0.04155201022972751,8.284420440567148,-1.3457065851543797,-0.30011729672147847
2024-06-07,-0.040313593222058554,7.574506317874332,-1.287071202438072,0.8065350699406658
2024-06-08,-0.03842837830430733,8.05955430383409,-1.3241557439059575,-0.2623642565099806
2024-06-09,-0.038939008209369436,7.456288500167562,-1.2754205197199946,-0.827238178063917
2024-06-10,-0.04239500348626141,7.938035369711744,-1.318534070678072,0.9938587263910988
2024-06-11,-0.04297172857722498,8.463566081123032,-1.3600927067799962,0.8313157512350957
2024-06-12,-0.022176778828731415,8.418769902035846,-1.318771139125953,0.15790430331026098
2024-06-13,-0.03596914707191176,7.593848023507518,-1.2834769899990395,0.042264190306481465
2024-06-14,-0.014622706242645426,9.001047325932323,-1.3557113850890496,-2.1545214521491514
2024-06-15,-1.204909983068044,0.5109389984500032,-2.29745192932518,0.08152751585807864
2024-06-16,169.83516109232312,2.956703320330222e+39,-1.1536477426262602e+19,-0.602153719344851
2024-06-17,-0.0377442171758125,7.87241620113867,-1.3091680837978208,0.35000023356723053
2024-06-18,-0.03577660674287776,7.611491225750479,-1.2860831475094352,0.2869080432486782
2024-06-19,-0.015521770032356792,9.09259009718285,-1.3648967695634324,-10.010935664427429
2024-06-20,-1323657822.632004,0.0,-1323657822.632004,-0.9078805370617891
2024-06-21,2.3361008608864635,5.788748757474556,-1.3426237718984884,-0.1820852032545406
2024-06-22,2.2913901833810053,249.32839481055402,-21.851446460432737,-0.3999007679892676
2024-06-23,2.4048249341071046,2.8761011564895287,-0.18817682777488853,0.465111385031177
2024-06-24,2.351549031985638,38.138750477111806,-7.0908365586580615,1.7121522195439711
2024-06-25,-0.045591790796167285,9.44149852954406,-1.4377775058292772,0.11259013707431206
2024-06-26,-0.047963805552239294,7.927538382341526,-1.3238276163143738,-0.01217010042219185
2024-06-27,-0.04854189021324413,7.251897183315307,-1.2688176480916107,0.24503678662582024
2024-06-28,-0.04690778623843342,7.287834181304159,-1.2703752831170516,0.28638731122371736
2024-06-29,-0.04806939313269103,7.343526134916495,-1.2763157191724686,-0.03411568059537639
2024-06-30,2.358295630589773,14.387820560533516,-3.44106287843107,0.6385937432365292
2024-07-01,-0.050706395315842354,7.657838362261429,-1.3046482058322144,-0.04050224128436538
2024-07-02,-0.033598516240173015,7.994807985468309,-1.2999868301618058,0.1215722493813069
2024-07-03,-0.0320451746430791,8.281230880391279,-1.3211653571482973,1.27728385569135
2024-07-04,2736.5772296894625,0.0,2736.5772296894625,3.2520025180658827
2024-07-05,-168.96595938920765,3.3257143278876e+153,-2.602341392654701e+76,0.4455012327806184
2024-07-06,5.825548838794738,2.0115621424494772e-20,5.8255488387307786,1.3225523623022015
2024-07-07,-0.03840448647751518,9.30170087130414,-1.417853744224222,1.4909154817494814
2024-07-08,-0.014590179906059736,6.727457074429096,-1.1724825762340767,0.513288625803638
2024-07-09,0.22218468513753287,1.7976931348622732e+308,-6.036822469925608e+153,0.1976908904568231
2024-07-10,-0.02066386650598371,7.675951027369701,-1.2730267521394987,-0.7270922041026818
2024-07-11,-0.020518083069699197,7.980179709915428,-1.2979666930072584,-0.956288237865516
2024-07-12,-0.022117075647579913,8.393963659118752,-1.332898420468419,0.16928128832675454
2024-07-13,-0.02168234629517666,7.625324861908461,-1.2712278480501555,0.719795383029564
2024-07-14,-0.020076217860550236,8.014247439269354,-1.3005489339349388,0.42200717507567376
2024-07-15,-0.015363103124207016,7.789782274080058,-1.2778811371912542,2.462677338139644
2024-07-16,-207667.16866165472,0.0,-207667.16866165472,0.39088857842997143
2024-07-17,-0.00912619205640255,8.631913441452792,-1.3370530048375602,0.215493415377351
2024-07-18,-0.00821864922127883,7.766751659058313,-1.267985579849908,0.2368789953329209
2024-07-19,0.015064532797983901,7.896658218609057,-1.2391337989957714,0.47186443123065286
2024-07-20,-0.005100027550058634,7.64066477062373,-1.254513079741843,0.010815934275000109
2024-07-21,-0.0043990552489493046,7.151492898101024,-1.2131391104931197,0.030607732441359153
2024-07-22,1.1781522454143722,85.54096372955324,-3.138121954359483,0.2033071327487642
2024-07-23,1.8407702807547461,141.06007966778634,-2.8264130740385416,-0.041818686331621426
2024-07-24,-4.584130897357948,3.765607025255046,-7.320076188646958,-0.13580899202581476
2024-07-25,0.17362628975901107,1.0169676533020588,-1.4928357667991412,0.34785339621723893
2024-07-26,-0.20324301170239548,0.8635745080167592,-1.8149719864166174,0.3644015810539172
2024-07-27,-2.9306565906479385,379.2545006078243,-32.70486803571921,-0.15450898349033299
2024-07-28,-0.10306466537258228,1.776258615975749e-113,-0.10306466537258228,-0.22464505549010955
2024-07-29,0.00807837443963138,7.118165274582469,-1.1977044618755088,0.15458313517643438
2024-07-30,0.29125373160266005,8.104962288397572e-27,0.2912537316026046,-0.15667924272728515
2024-07-31,1403.742520176389,1.7976931348622732e+308,-1.9628719234644965e+154,0.20155960669795414
2024-08-01,-164.78863925068316,2.0089779136284706e+58,-6.398811902768138e+28,0.09037529863069932
2024-08-02,-2.393187227295707,4.8570605470262925e+17,-328400503.8005524,1.509872754998907
2024-08-03,87.74514261496432,40319.76741459095,-219.59630812039796,-2.322617717870105
2024-08-04,0.04051027267608515,9.756549030668094,-1.3556225078846507,1.8216249445332289
2024-08-05,0.011544835704173957,10.439018693604359,-1.4480401417021729,2.2371153600113374
2024-08-06,-3.269214662820099,33375.28538773363,-282.43951681051686,-0.9199266642715715
2024-08-07,-65731.04715088605,0.0,-65731.04715088605,1.0515404330211877
2024-08-08,-0.5301220637783138,550.9909391643583,-18.888934457713464,4.483784713819991
2024-08-09,-7.804831568929425,1.2300995505270184e-41,-7.804831568929425,0.20668949751447488
2024-08-10,163.22359761927953,5.42256415273352e+94,-4.9138531664909e+46,0.081771789759563
2024-08-11,-15.680226878503483,7.552787676890452e-61,-15.680226878503483,0.26385249486062345
2024-08-12,166.0920940541897,1.7976931348622732e+308,-2.835698511746221e+153,0.0255798538679094
2024-08-13,0.0024358144411342833,7.034913666433675,-1.194164540070585,-0.13303397163918207
2024-08-14,13655857462.261124,1.7976931348622732e+308,-5.6286971956692665e+153,-1.257951924308676
2024-08-15,19.389128918374883,0.0,19.389128918374883,-0.07496279699364923
2024-08-16,-248.131425905671,0.0,-248.131425905671,-0.22227271802877205
2024-08-17,1713.141977343466,0.0,1713.141977343466,-0.10840782531869986
2024-08-18,-2.4046003213094425,5.391366329533116,-5.952836876636122,-0.319274043105375
2024-08-19,-4.981058761737908,1.628785894942898,-6.624563625343336,0.4648679913179422
2024-08-20,-0.004162697127110985,7.425468172412492,-1.2336314888523956,0.04274288973338639
2024-08-21,-2270.665891325782,0.0,-2270.665891325782,0.04643351931104162
2024-08-22,-0.004829986944626328,6.8075257434640895,-1.1821533743425736,-0.018601684705322603
2024-08-23,-0.0047873648948224875,6.666828486902433,-1.1698478866422115,0.3796185049399334
2024-08-24,-0.004639854910751516,7.065720994544787,-1.2041456113341797,-0.20262367520157543
2024-08-25,-0.006983345340442435,6.989985462049929,-1.199880962327602,-0.190531230928242
2024-08-26,-0.00786426214801735,6.9303943387143905,-1.1955238961207786,0.33794675778238586
2024-08-27,-0.008310275660687138,7.105925945579094,-1.2110757742758402,0.9663395319435694
2024-08-28,0.01271663089974632,8.037796876509452,-1.2657763635715402,-0.034578457763854806
2024-08-29,0.01804839640725612,7.206442202877582,-1.1924422023757089,-0.13067256042390518
2024-08-30,0.017096648885914046,6.976467628310761,-1.1738862661802631,-0.10350628778823928
2024-08-31,0.016388122269785914,6.831183695330994,-1.1621034421919094,-0.10819221915809454
2024-09-01,-4.581721423531821,58188.02972473203,-372.96980905873016,-1.0071622051265858
2024-09-02,0.015200934720898722,7.931673167718951,-1.2551716035157583,0.2655268189487787
2024-09-03,20881.342109995698,1.7976931348622732e+308,-1.3115835174825072e+154,-1.0556482195952372
2024-09-04,0.01719039891685846,8.26643073630599,-1.2805068935676216,-2.3679907045629545
2024-09-05,0.006954360728897723,10.658348282141135,-1.4676331714177084,-0.08692390417312208
2024-09-06,163.0739795471443,1.8980487415751844e+34,-2.9108104772199344e+16,-1.6620292906274836
2024-09-07,-47562970.81906035,1.7976931348622732e+308,-4.003686610024728e+153,-5.824563615306037
2024-09-08,0.029618941841092455,7.424798977449491,-1.1887208863552832,-0.6648678863906499
2024-09-09,0.004759319524258378,11.383264377633777,-1.5213829701679589,0.53018818091837
2024-09-10,0.004632809352970026,9.066000974833559,-1.3575385451314208,-1.0904407278292423
2024-09-11,0.0032107792031609086,9.050573945339197,-1.3585377131977618,-0.7458042732513636
2024-09-12,0.0017453416759742775,8.557787717716417,-1.3227233635967113,0.4991245956540066
2024-09-13,0.003615276232596599,8.025063538947347,-1.2789384287640473,0.48605854657590175
2024-09-14,0.005119114072598227,7.7834471604511135,-1.2579216054536715,-0.013609120320184239
2024-09-15,0.02689174319688904,8.251837073749329,-1.258993165472125,0.4445765918285205
2024-09-16,0.001344767702157041,7.3171525746754265,-1.22310079022151,0.025018506468243416
2024-09-17,0.023107501152087314,8.760120369311442,-1.3018159266817957,0.2892111426992969
2024-09-18,0.001880795893580773,7.00825071769852,-1.196497014383959,-1.0420193565568379
2024-09-19,0.0006619507739717562,8.103207798216445,-1.2887841703659908,0.297088742746754
2024-09-20,0.00044839245999429844,7.566216913565902,-1.2457130254144904,-0.09415437979757996
2024-09-21,0.0002290997817001976,7.078596249399314,-1.2048977728887158,0.3335636517833162
2024-09-22,0.00013461747402413946,7.153836389898613,-1.2114372332606125,-1.2241749638682573
2024-09-23,0.021405393531821804,9.216878687677882,-1.3392186514777444,0.20419887459558883
2024-09-24,-0.0005294648501080815,7.585392219918199,-1.2493282754325545,-0.03228767722516089
2024-09-25,0.02385223506990218,9.741391202802633,-1.375109639500762,-0.2893324004436249
2024-09-26,0.024976546718926827,9.896044678378965,-1.3848676872589614,-2.088621010573302
2024-09-27,-0.02402237962568373,9.736613769921856,-1.439757585211067,0.08691626053558067
2024-09-28,-0.046596432071740676,7.996746035993107,-1.3298208996723957,0.2956915087213001
2024-09-29,-0.03142545333205743,9.641088309845427,-1.4242911212275242,0.3183836351711028
2024-09-30,-0.04556375258338875,7.4176229125226065,-1.2817672982540538,1.4191639108318017
2024-10-01,-0.043047445463258255,8.867845558384742,-1.3936083578609832,0.5938660515422567
2024-10-02,-0.04380735949381956,8.325058721487315,-1.3522840044393247,0.41557564993708185
2024-10-03,-0.04824337734075135,7.874745750935471,-1.3209248531676134,-0.597953470114975
2024-10-04,-0.04987815461109371,7.805410896866585,-1.3170339483968434,0.3860996793790769
2024-10-05,-3.17478104826915,5.265940388691162,-6.683547625804587,-0.7511733985160387
2024-10-06,-0.04501328268294599,7.910856486465476,-1.321250003137352,-1.8768195611735363
2024-10-07,-0.04736454531707719,9.67053564529833,-1.4593961263193465,-0.08006422231401279
2024-10-08,-0.04712102478747601,7.9141098438926365,-1.3244716948947888,0.05732402636583378
2024-10-09,-0.03261073454702581,9.718288043809423,-1.4317153315126587,-0.4718484849054553
2024-10-10,-0.04871639319592002,7.39257962790248,-1.2832906893531966,0.0021790881604043834
2024-10-11,-0.047982987679768836,6.975550152184813,-1.2472780444636427,0.396303911294687
2024-10-12,-0.030865991830463527,10.19393746730663,-1.463946432575373,-0.35607391748360373
2024-10-13,-0.045231648771546513,7.234145850993591,-1.266498437957147,-1.0617457681260967
2024-10-14,-0.04688636376336554,8.162598535630023,-1.3446869431465946,1.9858841189504643
2024-10-15,-0.045021199751817106,10.087503810397276,-1.4866119175096557,-0.49674194885990186
2024-10-16,-0.04367492346254174,8.574779260813946,-1.372584459784783,-0.4805236165801842
2024-10-17,-0.04346411949961307,7.972708567420537,-1.3247592848289858,-0.5585821276270762
2024-10-18,-0.044795623353439125,7.827118049267727,-1.314468211797774,-0.10841064794185608
2024-10-19,-0.04484098951364886,7.2004561787127335,-1.262572140140385,-0.7488718399773661
2024-10-20,-0.04539534882350635,7.743494806825263,-1.3083914649961654,0.05244865552501629
2024-10-21,-0.04605460616172247,7.203916637637754,-1.2644096278222405,-0.23982935940949884
2024-10-22,-0.029562424562123567,10.409342516513277,-1.4762536328999525,0.09199904081159717
2024-10-23,-0.04660619385689764,6.939519129522121,-1.2424469074124198,0.03015136776184949
2024-10-24,-0.0473884138639667,6.78962119412396,-1.230332265408147,0.17592944316643255
2024-10-25,-0.049006067194506564,6.889025272374055,-1.2407192379335488,0.8060589534526459
2024-10-26,-0.04849278333355519,7.781596910892033,-1.3146250747239894,-0.2089355648308519
2024-10-27,-0.030253871888434876,11.043890541104092,-1.5206305279139685,-0.16751477714722116
2024-10-28,-0.028202441535872376,6.98160118550599,-1.2272375155328328,0.26894008893549265
2024-10-29,-0.026126222948710347,7.064130166096117,-1.2323522357958296,0.49287731860183254
2024-10-30,-0.024515063611789314,7.389591664008523,-1.2579606079032504,-1.7426388304970293
2024-10-31,-0.003197624655653003,10.71004582241117,-1.4720467554314338,-0.2938255496356841
2024-11-01,-0.01941269717416526,8.010148154539854,-1.3043668488224416,-2.0492806837952093
2024-11-02,-0.01766881475908239,10.004149823859734,-1.454662011280881,-0.272664209875644
2024-11-03,-0.017515492575605106,8.293444511071856,-1.3257040384546035,-0.40274361320781144
2024-11-04,-0.017972133208741067,7.7741720570462025,-1.2844740729297628,0.21666343113862888
2024-11-05,0.003220013162580324,10.520126879617907,-1.453071921754976,0.31946108929663286
2024-11-06,0.012233962069165645,10.635509512378784,-1.452311437131473,5.970704865355634
2024-11-07,-0.007984493622165032,18.84694548609256,-1.9784818633623524,0.3626406891404176
2024-11-08,-0.0066905141858388875,11.16337509338582,-1.5235812295537945,-0.33895702041700376
2024-11-09,-0.006524106537841523,8.794282160548576,-1.3525753640584428,0.9680843311893157
2024-11-10,-0.00674154315465398,8.771416941236442,-1.3507258542217817,0.6112950157030838
2024-11-11,-0.007884890269936348,8.285561743305346,-1.3139134528663856,3.19672914015953
