Date,Open,High,Low,Close,Volume,Market Cap,Returns,Log Returns,VolChange,LogVolChange,GarmanKlass,Delta_LogGK,RS,Upside_Vol,Downside_Vol,Upside_Vol_Weekly,Downside_Vol_Weekly,RS_Weekly,Log Returns_Weekly,LogVolChange_Weekly,Delta_LogGK_Weekly,Upside_Vol_Monthly,Downside_Vol_Monthly,RS_Monthly,Log Returns_Monthly,LogVolChange_Monthly,Delta_LogGK_Monthly
2020-01-01,1.0012300064566917,1.004000064972745,0.999500900710292,1.0024852336638896,217590879.21407503,520471810.3675404,,,,,0.0030788867090885,,,,,,,,,,,,,,,,
2020-01-02,1.0025434849754082,1.004175412633593,0.991363364863994,1.0013947663426932,238163826.488118,520500533.024933,-0.001087763973551,-0.0010883560181575,0.0945487575046857,0.0903421847315339,0.0090518614125942,1.0784023439564114,0.0077821917997116,8.12161922946939e-05,0.0083556486269251,,,,,,,,,,,,
2020-01-03,1.0010294043202252,1.0090557063597154,0.9944602759938737,0.9999824522307011,309675233.2987656,518755087.65466857,-0.0014103470074545,-0.0014113424828825,0.3002614119244313,0.2625653303481084,0.0102820495509096,0.1274291952994577,-0.0004150415506167,0.0063694943488249,-0.0045875585490698,,,,,,,,,,,,
2020-01-04,1.0002329273462434,1.0016909936399638,0.9981091225348816,1.0001411213705966,262757742.04340288,518486323.0789331,0.0001586719242339,0.0001586593371755,-0.1515054683436634,-0.1642916390471423,0.0025323786949508,-1.401240556146388,-0.0078559641429009,-0.0069913266149832,-0.0039589959170481,,,,,,,,,,,,
2020-01-05,1.0012167763310522,1.0020648453706682,0.9985077630343452,0.9988821505752946,231880691.71729887,518173515.3594405,-0.001258793152687,-0.0012595860982938,-0.1175114768683149,-0.1250094952091823,0.0020536619401025,-0.2095345448279157,-0.0006389493445621,0.0001393148708729,-0.0010713539656224,,,,,,,,,,,,
2020-01-06,1.0005001016376387,1.0014603818357382,0.9959987740655982,0.9983640728676884,276811376.9354622,516576895.1448667,-0.0005186574885814,-0.000518792037902,0.1937663929040771,0.1771133449941828,0.0036315428250249,0.570033066811888,0.0017709111294428,8.239134971616793e-05,0.002262634500579,,,,,,,,,,,,
2020-01-07,0.9995427434685225,1.0008777759516012,0.9955486246533428,1.0002433197440406,333835051.29630136,499907806.7319653,0.0018823262248954,0.0018805568688759,0.2060019172338212,0.1873106880498504,0.0037498318696483,0.0320534255676916,0.0007397707090521,-0.0008035826200444,0.0010697137201175,,,,,,,,,,,,
2020-01-08,0.9991398120540472,1.0018755758701714,0.9960510425341764,1.0013108006191305,364901056.5195975,476077336.38598514,0.0010672211991009,0.0010666521234075,0.0930579491358529,0.0889792262115299,0.0038959023051268,0.0382143055629766,-0.0002118154543338,0.0003217311782438,-0.0003019806999013,-0.0012008752878661178,0.0011838840856867316,0.0002079035218564059,-0.0011722083077772374,0.07579869525508595,-0.0006706303055699081,,,,,,
2020-01-09,0.9970529027334484,1.0013353600576431,0.9958940171962626,0.9984131077703152,295733784.0867584,463613110.4411864,-0.0028938995235281,-0.0028980949467981,-0.1895507595745325,-0.2101665672500472,0.0037586332974375,-0.0358699031785922,-0.0002923299028502,0.0022975121044981,-0.0023241109010557,0.002138906885361484,-0.005470749022943198,-0.0021961981775820375,-0.0029819472364178553,0.028128529078140316,-0.20472712011190275,,,,,,
2020-01-10,1.0004192458659895,1.0033476209005312,0.996366042608637,0.9976559758416084,288377460.2256695,456104473.9067541,-0.0007583353251418,-0.0007586230068231,-0.0248748173422443,-0.0251894237564046,0.0046285087761101,0.2081793310246107,0.0007451724726653,0.0005384762353721,0.0005777609424291,-0.004996399896499813,-0.001960062001810404,-0.005271116343118166,-0.002329227760358453,-0.010314052458435299,-0.6559033738601494,,,,,,
