source_coin,source_var,target_coin,target_var,lag,GC_test,null_dist
DAI,RV,BNB,RV,1,0.28401161449411966,"[0.005358734199800698, 0.004562626192586605, 0.0062253531911389106, 0.004209260320861992, 0.0050183692429703755, 0.00509253512922354, 0.004811932684750953, 0.004642805212526707, 0.006556806173680101, 0.006223162004998411, 0.006272353057001598, 0.0067160378070094924, 0.005726161653156014, 0.002910325178419593, 0.004381299640231927, 0.0034603528657558735, 0.0051564451144445675, 0.003715343290773199, 0.004336713221113713, 0.004484464271224512, 0.0065897503953944265, 0.007258520695709237, 0.004440050452303432, 0.0069691101728009235, 0.004460029539552197, 0.004881652885415967, 0.006982300261523428, 0.005343271020378612, 0.004530167053080008, 0.006127797113826513, 0.005371118005197793, 0.005665013302513347, 0.004282174717576306, 0.006294779067877836, 0.004685458680613809, 0.00503064970429429, 0.0047436382777797945, 0.0037830277333844495, 0.006183833400264405, 0.00842376784082369, 0.005495791519810014, 0.004040075508524703, 0.005470800545546326, 0.005099348325201458, 0.0035290629689473186, 0.006740557245018486, 0.004120552500483078, 0.005746238166495519, 0.0036144787857289636, 0.005696039739105838, 0.005699223208061043, 0.004150378101772743, 0.004057373743420417, 0.005982583344826632, 0.003328258453666433, 0.00655139970427379, 0.0035159431542022205, 0.0048341754215027915, 0.005680556732390086, 0.009105529455752374, 0.004683680282269711, 0.00407740939022092, 0.0047358516513578445, 0.0027071425649005144, 0.004757647710603414, 0.0048724003729411006, 0.004179904056990556, 0.005090268101711999, 0.0066111747266004795, 0.005042326792599529, 0.006079164275125255, 0.005164849732424182, 0.004707795480383346, 0.004696882950032328, 0.005579060028395264, 0.004308549354214743, 0.005846127465397139, 0.004409733106945768, 0.0044560316967993605, 0.005550918505636341, 0.004995360588535647, 0.004296765981975634, 0.005790076549277764, 0.005104861911867603, 0.004625986960084383, 0.005096933209306591, 0.002986930680394413, 0.004358574637631025, 0.005468900263601225, 0.0057264808903049165, 0.005014398632208049, 0.008019995377456986, 0.005013612614657118, 0.00463564556754819, 0.0036547281884783517, 0.004492122787495837, 0.005518070317038753, 0.005092053662645866, 0.005905919905493235, 0.005751008540804272, 0.006723081459783767, 0.004209156920849073, 0.0036518141639024326, 0.0074439913823140065, 0.004670703935623857, 0.00536474076274861, 0.006445512996920081, 0.0049251293389092855, 0.004218538473020093, 0.0035791850964291202, 0.0034575719010134084, 0.003746247345024902, 0.006555734680627202, 0.005136081499524769, 0.005061860039542419, 0.004097881388944053, 0.005460623921894273, 0.004428542040542559, 0.0037273367329413386, 0.00495024193888645, 0.005630214248765887, 0.004009385903657305, 0.006869528013000084, 0.006000445319270684, 0.006950877402439894, 0.0044968082770281545, 0.004505963282330467, 0.003539273500986514, 0.005993903500568397, 0.007876810934813166, 0.004260946335567655, 0.006448196627869433, 0.00498558222282152, 0.0037416902565844865, 0.005956512944453602, 0.004701158110493205, 0.004503728054142258, 0.002914792763595014, 0.0047027770603720554, 0.005220665051085732, 0.00528766022792188, 0.004461114990642495, 0.0042312951454561475, 0.006021196627398853, 0.005090572909171949, 0.004439230431311578, 0.004208358380347869, 0.003295117623607808, 0.006908368539009863, 0.004711225376707296, 0.006440429475722903, 0.006709384040873892, 0.006865435600062182, 0.0041270627944836385, 0.0039889671527212674, 0.004559716262660872, 0.00400072730959365, 0.0037027568445068904, 0.004641080547850776, 0.005450137729729173, 0.008824742353290733, 0.004689926337663981, 0.004189434340168851, 0.00522882056866464, 0.0039017359499948015, 0.005346444000900035, 0.006301928968237394, 0.003435967895704661, 0.0035395647512710287, 0.005229770843917337, 0.0038153913970074677, 0.004041969472457941, 0.004511448758255356, 0.004543577955354314, 0.0035000068038174036, 0.006338438456316259, 0.007932276960607266, 0.00550287253615489, 0.005942225809749152, 0.006501933695841636, 0.0053489022714136025, 0.005594999275510365, 0.004544433201376961, 0.004790084934934397, 0.006294424703692626, 0.0059592278845948966, 0.0047057166736093605, 0.0046583158499728435, 0.005904937206942807, 0.008060891328497055, 0.0046768180169765305, 0.003177264060547439, 0.006229176587508632, 0.005660958847814263, 0.009023068881970764, 0.00484777105167463, 0.004372848408818706, 0.00620479582768626, 0.005216482031562523, 0.00528561169737204]"
DAI,RV,BNB,Log Returns,1,0.025004209339677126,"[0.00783460572084992, 0.0044034478956645655, 0.0060137244522763585, 0.007925098289153484, 0.006406493470281526, 0.009050112404719427, 0.006567560912356588, 0.005950880224221938, 0.00681520345705577, 0.006908075386398425, 0.006690081138344591, 0.004654848367231551, 0.003773237855719927, 0.003717343858369125, 0.007922030863410423, 0.006534447751125168, 0.004780839056298296, 0.006627031875556721, 0.004216268806129, 0.0075544847985270485, 0.003972730358250676, 0.007923114529569428, 0.0041627324337350745, 0.0034829069066997873, 0.005919331785191899, 0.004102196998365467, 0.005329378394507315, 0.004910370662761876, 0.007578075886118017, 0.008597915175465235, 0.006779975191940222, 0.007195802499662997, 0.006148840467829088, 0.00467865447567932, 0.007417864851898948, 0.007176147764755687, 0.006046959865085134, 0.007224786187331853, 0.005685960413447431, 0.005580768758046303, 0.0048861649027228645, 0.006427108129905885, 0.004855565617457042, 0.0038041025596210055, 0.0036394346429080055, 0.0045389708427798015, 0.004114863239101059, 0.0040165148331133185, 0.0033833345706422687, 0.006451999567131315, 0.0031168447056952506, 0.004602212300658921, 0.005753403674962043, 0.006170846637108479, 0.005058577297632102, 0.005465207410900874, 0.006532864663453129, 0.005783930840616104, 0.004900391005455771, 0.005683804367997955, 0.006190459840898448, 0.00544258854089114, 0.003111816725837443, 0.004376857103468808, 0.004036721459999995, 0.005045678136652528, 0.004072641354464232, 0.005089081214913146, 0.005917076014817378, 0.005532816038688976, 0.004294962009732002, 0.004426775427144432, 0.005458164795375305, 0.007113293528927002, 0.0037380705766054817, 0.004986082896812971, 0.0040763819639711, 0.004313352204576343, 0.006352152102357572, 0.006103041048165561, 0.0031324204185954377, 0.006959313497376917, 0.003791532309542422, 0.0044836155139309185, 0.003143544545092303, 0.003920685050857095, 0.00582432410780735, 0.006804737474962198, 0.006951592058453415, 0.0048465703742358495, 0.005120498213064069, 0.003036103083968517, 0.005079208741386329, 0.004852877061580674, 0.007210621211051648, 0.007029998217824441, 0.005815913107691292, 0.007307507480657908, 0.003997424181449539, 0.005577955327279958, 0.0064649920163865685, 0.006077341393354981, 0.005117529095829864, 0.007997616044561945, 0.00686094782276946, 0.005177698165066467, 0.005861266361573971, 0.006094465566370561, 0.0043684266789293285, 0.006401089273227809, 0.005033709938910356, 0.0061539522748132675, 0.0061082961742955615, 0.005259743922786384, 0.004056515050946174, 0.004609430726181418, 0.004822097567441603, 0.007481496844760975, 0.005372189243195572, 0.0037073349576532562, 0.005423845122668795, 0.007160552054237023, 0.006070119444189643, 0.004626701326902426, 0.006367293996693531, 0.004076228536605451, 0.0065707664142093, 0.007686662829392003, 0.005968201180462892, 0.005438478109266595, 0.004451882823484539, 0.007813736737871169, 0.006196620179114388, 0.01057392187799496, 0.004528336547264469, 0.005701275485859008, 0.005092059960838373, 0.005737963638046324, 0.0038400762071956807, 0.005928225627873136, 0.006032516569737108, 0.006405217954497489, 0.005445428222619344, 0.005968861408399897, 0.005622225777474075, 0.005496395366285906, 0.0040710769471751715, 0.009966269529638081, 0.00582938942665757, 0.00437537223641781, 0.005194412444605122, 0.004334947167603246, 0.0036587801063931373, 0.004283107643508587, 0.006102113123983303, 0.006630948235379297, 0.008326545708854362, 0.007374480219536226, 0.007051120020861686, 0.004878203319603044, 0.005685949474264551, 0.006561575151855355, 0.005767093267810647, 0.006047139263397406, 0.0076218122645984295, 0.005474061198242494, 0.004492852189253247, 0.006737165123049746, 0.0036882437007985484, 0.007886063510468095, 0.0052157869573767335, 0.005109415942225217, 0.006962221626928225, 0.0032140568009540837, 0.004429389741664105, 0.006385523844723831, 0.00561751174743584, 0.006017206263328228, 0.00697102379986902, 0.005996837463985145, 0.007081460282207549, 0.006877569791437184, 0.006952056461458659, 0.007001963568224728, 0.004779418667203638, 0.005726788044951426, 0.004894486343274804, 0.0032570974571385566, 0.005859365040818979, 0.009014854701998379, 0.004946088335655153, 0.004514557099410559, 0.0051489316293007155, 0.0030024813259110516, 0.003856864559448604, 0.003964486736055083, 0.007299349207578095, 0.0061748218455083765, 0.0063163838181848325, 0.006476720688740456]"
DAI,RV,BTC,RV,1,0.2985013812585237,"[0.006971687596012274, 0.006730398354658399, 0.0033259830293982033, 0.005803037621537911, 0.0025800367071504068, 0.0030718105879658877, 0.004065684506633019, 0.0031181677590471804, 0.00657801856602262, 0.003248315746256263, 0.004965305219153212, 0.0032990548174177173, 0.0055229946586719545, 0.005048036509729503, 0.004487956440855804, 0.004346268102335576, 0.005029365399967954, 0.004912035810716868, 0.004570897241143047, 0.003215710245669512, 0.004826453538089885, 0.00502007734054653, 0.004865238508217805, 0.0031770431495841077, 0.005130059220231375, 0.005361503604875125, 0.0034662450868432238, 0.00349532534091096, 0.0032718379718977243, 0.005751195477041219, 0.0032166082244860592, 0.0061764117898519995, 0.006630039099365893, 0.004873255830027044, 0.003479657057285896, 0.0033962208953325235, 0.003084533280926568, 0.00510647975029349, 0.004388157272516663, 0.009456164131691017, 0.0044868138674999305, 0.0033768658990358555, 0.004388792650700724, 0.0038657233445689955, 0.005959637991599905, 0.0027690647694927186, 0.004271142934006869, 0.006213190219706649, 0.0028418682432294405, 0.00481974930807912, 0.005261071589369228, 0.003159594161161624, 0.007032839517951387, 0.0032994840149347896, 0.003936510716222661, 0.00804919549064872, 0.0033810201853014745, 0.0027084630786220337, 0.0037253027797543555, 0.004807477006761563, 0.0054737073596361615, 0.0041181916592354624, 0.004735104540123531, 0.004002635718771469, 0.004737847888391587, 0.005259415923181687, 0.004850652537268403, 0.0034067919643462983, 0.004399615452038694, 0.004517292413501596, 0.005448219154127254, 0.004661379499340649, 0.0038824006216192967, 0.0036303158125724393, 0.004775624651263827, 0.004680102719185539, 0.005070442589085512, 0.0041467879438676645, 0.003859599625529276, 0.002771609727823243, 0.004377581523571392, 0.005103145783384213, 0.002800187648912861, 0.00251087594034869, 0.003932377288027149, 0.002900719244557486, 0.0033923197886836596, 0.002330788598098309, 0.007973189229572764, 0.005907122951853699, 0.004486296950685931, 0.004509760335143881, 0.004282529492370394, 0.005427751737405518, 0.006436585117675305, 0.00769702420712963, 0.004320769891763267, 0.005043970631537617, 0.006923676849333303, 0.006068402026342303, 0.004002479992357571, 0.004396234873878283, 0.004838089074300917, 0.004650245764890488, 0.004024552371079446, 0.00407559253169899, 0.0036794540788849675, 0.005497161168943276, 0.00282837763916839, 0.0035522224190201765, 0.00405225247253199, 0.0024314836009778967, 0.00340724507665504, 0.0034212076196381337, 0.005955375806488298, 0.0054777514582603735, 0.006731809216866996, 0.003988101180096655, 0.002601229294143935, 0.0035691521407009126, 0.005329894998057155, 0.00515047199291345, 0.005068164323348974, 0.005360305790480268, 0.003825651676016373, 0.004625209404247106, 0.003107658049127826, 0.008668664951051227, 0.00237946026470986, 0.0038937390463889897, 0.005969617867410371, 0.0038259499836686417, 0.0037590809111517666, 0.007286088430067772, 0.003727276768385775, 0.005194735546923467, 0.003805402356863394, 0.003014201605692966, 0.006705889567961745, 0.004454256768781424, 0.002861414347091334, 0.00617935426319433, 0.004323457885973884, 0.004404056811975009, 0.003587784535723928, 0.003381837218420595, 0.003831988766279464, 0.004564772824818505, 0.004810565481178784, 0.0043772374774555525, 0.004013900968853408, 0.004695346156930537, 0.0044164689969469146, 0.005769129742833503, 0.004410196062417071, 0.004774999510518169, 0.003387605603245509, 0.0056275075912114204, 0.004746713429781372, 0.00549843744165241, 0.004736628030576465, 0.004710991318937945, 0.005862695308773891, 0.005700958685848494, 0.0017631508214563131, 0.004083148347245278, 0.0031612681584862914, 0.005353827340576257, 0.00297447080168758, 0.005588512935846997, 0.0036729764739171803, 0.006699153078324399, 0.005563165169107804, 0.004315697045959918, 0.005634068274719466, 0.007548211694994176, 0.007564852040955034, 0.0030625577038983906, 0.004056238472575954, 0.0035139744737640462, 0.003424183112976743, 0.005517334191928944, 0.0058498302088442105, 0.003912217653689302, 0.005012267697502027, 0.004874375015317303, 0.0035870351397116725, 0.005523784349491243, 0.006444324495182042, 0.004031377747979988, 0.004656031929809433, 0.004150171531479008, 0.004662856797238288, 0.00406305619678954, 0.0036485870279726975, 0.005114151901334048, 0.006181830598837069, 0.004206890410820651, 0.006641976343077103, 0.002684325492248983]"
DAI,RV,BTC,Log Returns,1,0.015369097896490732,"[0.004453487653468295, 0.003327730004546774, 0.0051402223497443575, 0.0027979255783107276, 0.005218583785012943, 0.004960330615090492, 0.004438217741393303, 0.003465093770075521, 0.005308081673461918, 0.004673117878767999, 0.00426241560918392, 0.005083116709472831, 0.0029632418657228833, 0.00576458913363012, 0.0038889993985343316, 0.005694321905891038, 0.0029002385768718544, 0.006445605944288099, 0.0038388871262880946, 0.0043717649304902025, 0.0045191533451817215, 0.004676888735422456, 0.003880157951913491, 0.005078212401094249, 0.00480309603789327, 0.003684923406957906, 0.004175404802304206, 0.00476034894667085, 0.004746399846579397, 0.004843557185118131, 0.0024978895775993456, 0.004108478427077009, 0.006219211123236283, 0.007637374410620353, 0.004428010999271687, 0.004641486723302981, 0.003550194260233385, 0.004928008021066948, 0.004718234841677629, 0.006688099885573674, 0.002533857216049134, 0.008467430593602618, 0.006242345385291815, 0.003569656201166383, 0.005799617112561198, 0.004310374231078811, 0.008941896004960512, 0.0037821918471943523, 0.006266138599071594, 0.003202486939607703, 0.007597137589923141, 0.005044202901474163, 0.004092726811335632, 0.0040052780140018744, 0.005185511004276104, 0.0056402486953522155, 0.007330414493439687, 0.008096586360167269, 0.0033391819391314303, 0.0037683655896641093, 0.004042538639545157, 0.00539159202965234, 0.005992599353274325, 0.004299739728830369, 0.0035090289957657845, 0.00566913206039529, 0.0037275192089656264, 0.003333256121465834, 0.002731548199615338, 0.004528065667235688, 0.0040845586539489005, 0.00464622218460694, 0.003634933937446173, 0.0032617668853779946, 0.004624245201295647, 0.005098449002555462, 0.004547255675285917, 0.004723111338369769, 0.0031549836189361143, 0.00499280786626308, 0.00248369056919379, 0.0047411028182144715, 0.003698373761665596, 0.0028518342652780627, 0.0041528553651738395, 0.003093232113020996, 0.0048972610204426024, 0.005253525487135279, 0.007236085673253482, 0.0036023219649351846, 0.004737221834472091, 0.006181036459443159, 0.0031424680372936606, 0.003062471901856265, 0.003634132223388929, 0.004467939063902824, 0.006825391574249972, 0.003490291133837763, 0.005090057018055228, 0.005584548668595817, 0.0059243814420037715, 0.006753601198210351, 0.0039766128565978135, 0.006149683018702767, 0.004888585742927978, 0.005837650030500441, 0.00668604015165242, 0.003960213774082419, 0.0028473118256035646, 0.002901434657117946, 0.003893163982705998, 0.005337159087023283, 0.0040973201924805885, 0.005594364438684901, 0.004328270173890261, 0.004406420007630027, 0.003979624727789957, 0.005348392975620225, 0.003021775378756757, 0.004631489210342216, 0.005460558549678095, 0.0031461315119748067, 0.005105088451629041, 0.006505260405615781, 0.003754496332056192, 0.005444730378089013, 0.0037171240755386093, 0.003190072758063011, 0.005175288908189877, 0.003829380347579706, 0.0029807526288882016, 0.004584000238873369, 0.0069107883641879655, 0.003587247185521542, 0.005296651303624886, 0.0035821582679885456, 0.0075160650550334775, 0.003488136107502393, 0.002968074092244462, 0.005740211204282253, 0.005697375666681653, 0.008441520223934242, 0.00636892703855957, 0.003828428167326511, 0.005869610203402992, 0.004023199603545802, 0.004885844982902523, 0.005188822343212883, 0.004230592249938471, 0.0026885250419989206, 0.0034804159297133156, 0.003774869048857843, 0.003395350516435088, 0.0032226550794427814, 0.003655038783711223, 0.0048960096528508175, 0.003232244656835706, 0.005856172138562533, 0.0044460262981713735, 0.003969708023237911, 0.004574683606956769, 0.005599757101228589, 0.00453669570783505, 0.0033662213159926404, 0.0046045070845656755, 0.005039828698951717, 0.00592879022033571, 0.0040633909107463334, 0.0059651126710946155, 0.004154035016246704, 0.006035229147999988, 0.004901235520419987, 0.0061130546414729404, 0.004060540550743956, 0.0028425441157925507, 0.004050021618941203, 0.0030613857196741773, 0.005531199331813458, 0.003710618361408713, 0.004455610539109436, 0.0029571748321237596, 0.004889583940662551, 0.0030300069435210005, 0.006497762277077481, 0.007166664579234559, 0.005762991424274344, 0.0038347304707964792, 0.0036432476659951116, 0.004033382322726048, 0.0037033644224625227, 0.003978865527281531, 0.004402790811028337, 0.005873441468476082, 0.0029150594711734286, 0.004175995255800172, 0.003449483915166467, 0.005694222856320328, 0.003614019787617086, 0.006229540034367004, 0.0052792164539024215]"
DAI,RV,ETH,RV,1,0.28907245419445976,"[0.005828237290260141, 0.004454440300349706, 0.007584392347577811, 0.005800495316578136, 0.004825302772742797, 0.0030505194328115676, 0.004536178821232245, 0.003227685517838267, 0.0068204208333990995, 0.005260382944983536, 0.0045869216832807305, 0.0034545211120145846, 0.00748872294918068, 0.005276799401917531, 0.0046245535049536865, 0.005239878387834866, 0.004734896593752886, 0.004872212445892097, 0.0034140165592121243, 0.0038074653727220675, 0.006790631276306962, 0.005231393316078352, 0.0031212105940723557, 0.005731010898679613, 0.0049539934387799085, 0.004000061494755499, 0.0032925299335384117, 0.0032994817909103606, 0.004597782442029174, 0.003964702723286187, 0.00421369346188644, 0.004597844986412093, 0.0038097015769990566, 0.00392474902321224, 0.005161610606373002, 0.004382088272530707, 0.0038043909664858527, 0.0039002588369567237, 0.0049575630770966545, 0.007390496024977989, 0.0030886342810126904, 0.006160812557985442, 0.004786230046357695, 0.0046212166462191225, 0.006207394939213562, 0.0023587853700696507, 0.0027923280258313112, 0.003922383378739621, 0.003563062414555671, 0.0033797332684631226, 0.003418347519677931, 0.004017175266540614, 0.005915744970160836, 0.003981090640185694, 0.004895429399184416, 0.0060651539509187676, 0.0038844495334914063, 0.0038219335590069276, 0.003134013513723883, 0.004945048351963741, 0.004921998959311502, 0.003693312791035177, 0.0017258559318380558, 0.0027275046501614, 0.004348826939831759, 0.004491935245307476, 0.0042593812241760185, 0.006017083463252281, 0.004147547611190123, 0.005799861957507383, 0.006146002662054778, 0.006596061439725405, 0.005372303111471344, 0.002602726428883147, 0.005089987045753334, 0.004681826300481963, 0.008082928396374542, 0.005009400931545256, 0.0019060560402360135, 0.004696202593750187, 0.0031412709284894882, 0.003967847999039949, 0.0032226113187235218, 0.003221677906193877, 0.002293740970603379, 0.0029270136371723084, 0.005901184608226265, 0.0026726810125374542, 0.005900686197464954, 0.006085425687054087, 0.005173425873112122, 0.003364878474741936, 0.004088653315866514, 0.003853983062673065, 0.00505362970995198, 0.0031924830970724814, 0.005717223275674077, 0.0035405208270523946, 0.005455170189470521, 0.005955126256565192, 0.00394592459583008, 0.004172444071311128, 0.003986401249265869, 0.004808221811645871, 0.0057723300253655135, 0.0062313348151562375, 0.003954129137973772, 0.003323606460066764, 0.005316982942642715, 0.004913273576461455, 0.004147389649218285, 0.004419994362543849, 0.003608312782908176, 0.0032699091709610033, 0.006298769639230377, 0.004841463377449333, 0.002433956762833067, 0.00426348147647993, 0.008178369918700879, 0.0046925621016199355, 0.005639320273495531, 0.003613987748760052, 0.0031762398640279017, 0.00498911284251995, 0.004097581182287959, 0.006071861345638408, 0.005325366242108035, 0.006044235998580801, 0.003879927760332191, 0.0038149651658996807, 0.005286453782894075, 0.005925355006600331, 0.005257684282197505, 0.004974618189863915, 0.003616396497703816, 0.003981401223437002, 0.004428373066884303, 0.004090496065607583, 0.004413977190473099, 0.003413668726271504, 0.002687831021542187, 0.005028044551923636, 0.0033257168439013132, 0.004150855272030375, 0.004274023282594253, 0.006653821620959118, 0.004596748106216541, 0.0055696500056790265, 0.0075692554994794764, 0.004756926961336921, 0.005053579019738692, 0.003264748234389387, 0.0028367033821955997, 0.0029034257293209043, 0.003475116689801202, 0.003920790209346142, 0.00319856405924627, 0.00652730650921172, 0.0077334201198222, 0.005441208958895581, 0.003344027808985535, 0.005062141360949026, 0.007372688499755348, 0.006595194478337333, 0.004272366742548351, 0.006888091872764467, 0.004961987755032689, 0.00607573452839413, 0.003371004962989119, 0.0065218217304696775, 0.004991161957635731, 0.004589978584777974, 0.004263430076040632, 0.003456230874041918, 0.00518519214908712, 0.004248010719881256, 0.004790461667824525, 0.005773724722643649, 0.004690252897348929, 0.005587404698828962, 0.008858083529068675, 0.0044641467599504875, 0.00370268716702811, 0.0032906015901292256, 0.004940182229430598, 0.003560965184624758, 0.00437709751825374, 0.004702798940436996, 0.003526022157647582, 0.0037470580697933405, 0.0043148861567863074, 0.005006687931989412, 0.005620500129927135, 0.004201129004959597, 0.00638279327982102, 0.005152049423211059, 0.002929570850158341, 0.005196890064310745, 0.0026426092888854873, 0.005724683265985518]"
DAI,RV,ETH,Log Returns,1,0.018692878295421256,"[0.005166036657089248, 0.003835570253467678, 0.005906915915539089, 0.005931073555891973, 0.007148158702372197, 0.004379325097593169, 0.006564523109254428, 0.005657360347163502, 0.0064590850022633595, 0.004081930520549131, 0.0036981851335104246, 0.003212546246668924, 0.00474079396030544, 0.004433191432950577, 0.006403995972680829, 0.003479019440334745, 0.004722254858168819, 0.006288539649326089, 0.0041979915659157785, 0.005852010926731637, 0.003981892006828632, 0.0033441485890420546, 0.0035481804111892152, 0.006075446333359239, 0.004898789732422796, 0.005095664969557926, 0.00456892929003224, 0.0067079569033029855, 0.003944089506182742, 0.005117812131493459, 0.004346840246709971, 0.006231445014019971, 0.0064783319787438814, 0.0050890790286748375, 0.004120249791575567, 0.004908358331612329, 0.004546348241452617, 0.004499446000359276, 0.0045782177076288295, 0.005861826310008068, 0.006398574475847097, 0.0037304793366784513, 0.006480284024377084, 0.005779239948884189, 0.006745266678110339, 0.00738803232692741, 0.00508978403568628, 0.0037942432266880257, 0.005828288749440855, 0.004872470035965823, 0.0035325645396221067, 0.006173533323751404, 0.005863010652705083, 0.0041986514474955695, 0.005145016331313148, 0.0035533824911163753, 0.007893449824012739, 0.004345989541348521, 0.0038735942127601864, 0.005081684168100818, 0.004712668119029064, 0.004973482062210131, 0.004893520714514649, 0.0053728512893860296, 0.007879824074904585, 0.0045198494646932355, 0.005567285320944478, 0.004031938009190534, 0.0036022332491020804, 0.006191170225641147, 0.0063668153625720805, 0.005149633881483076, 0.004014819186359837, 0.00851114420552885, 0.00431605890003711, 0.0037438656106750707, 0.006159099262151598, 0.004271800512469993, 0.005420966450356963, 0.005663743395132429, 0.003732964440389159, 0.00578245565406618, 0.00422827783525997, 0.005297990320063708, 0.003995499465409021, 0.004327249059091804, 0.004782495676954266, 0.004808982605385671, 0.006673635881789985, 0.005012613738886526, 0.0038081803091109586, 0.0039558416623653855, 0.00460966345114314, 0.006962417328173569, 0.005556279504096745, 0.0038918990326773867, 0.00393817789414773, 0.007728051611139899, 0.003773144286467783, 0.0032059265577970434, 0.005023593533680431, 0.0037798988966060727, 0.005595395275900057, 0.005490583021866279, 0.006172470110232156, 0.005885545015146628, 0.004191881047218381, 0.004104276230596997, 0.005712235941645745, 0.0038238900249995588, 0.0043506037632313165, 0.003142051777769054, 0.004364128625401147, 0.004260758474887498, 0.004604396913577833, 0.005745697417675307, 0.003882352759768412, 0.0030415605594228752, 0.005813237741995873, 0.007032075476164432, 0.003767303647001162, 0.002965154181427596, 0.0034117040786223692, 0.004261005908292578, 0.008684256323002255, 0.007969589498832554, 0.007870330358802354, 0.003299743764183738, 0.005042456761130169, 0.0035268036425743737, 0.005675714552293672, 0.003380671614712401, 0.004990912741574223, 0.004926352427626825, 0.003536649567409022, 0.004776167914753307, 0.004125938128432567, 0.0075164860305508676, 0.003164535401158186, 0.0031655818486361798, 0.0047336839319871244, 0.003852218419932166, 0.003910872142067271, 0.002967810405443036, 0.005374335257556493, 0.005135818019294021, 0.005508815601060888, 0.004631152106783676, 0.005686408194865706, 0.0031609862394331345, 0.004525247321260557, 0.004654381440963019, 0.0030361672273399513, 0.006635306373751884, 0.007108051415532414, 0.00791640256084797, 0.0018034702153305081, 0.0039684454711489, 0.0027463380203396185, 0.004829401324865608, 0.0039492814990466155, 0.004953724685757952, 0.005710508697976016, 0.005964352939897738, 0.004030818975966304, 0.0037650599885392685, 0.002353676563666209, 0.003792158116180645, 0.003938405885226242, 0.0068510264077454, 0.006448519166953451, 0.0047092507268330945, 0.0031514175375197484, 0.005044291857975999, 0.003731256053407379, 0.006624946368582368, 0.0027217396718537275, 0.00410469996563758, 0.006050819381633556, 0.009205605735284025, 0.0033128662159157786, 0.00465436172623862, 0.002372886024097431, 0.004024079163763218, 0.004277008733696909, 0.00452421456614872, 0.003916043108041642, 0.0062589775045070704, 0.00489238952859797, 0.0034493634712287145, 0.006487462141951082, 0.0036370450679918324, 0.00786523190712076, 0.007328293636522454, 0.0034480632398357566, 0.004560204287345133, 0.004575146246420572, 0.00739180148255913, 0.0033991407129856503, 0.003052720770599896]"
