Date,Actual,Pred_Bench,Pred_Chall
2024-01-02,-0.7401130290345441,-0.18140906777970803,-0.2529800362688814
2024-01-03,5.241558198296089,0.176147229352634,0.25887434403909215
2024-01-04,-4.400967714547174,-2.4145107125670364,-2.4143555142175526
2024-01-05,1.1071325911333418,0.5391116243602828,0.1505062645384223
2024-01-06,-0.7034110982605799,-0.5325076379829289,-0.9289708176164876
2024-01-07,-0.8334255801007824,-0.20612919750565006,-0.2060107408719436
2024-01-08,1.9920598032635985,0.22700542823826142,0.41738258739689343
2024-01-09,-0.629348975226163,-0.836377065445254,-0.997963274467856
2024-01-10,0.33264280527239326,0.2228436610652657,0.31212695530440593
2024-01-11,-1.239827054430268,-0.1361503773625265,-0.1047679837205002
2024-01-12,1.977926858096609,0.3896990546798148,0.2892807179230153
2024-01-13,-1.9637660849799032,-0.9573946481713002,-0.9758703439895052
2024-01-14,-1.1983343190869258,0.2637551888123529,0.27242386920905465
2024-01-15,0.2767696292991546,0.2082834053854632,0.35149393862140604
2024-01-16,0.7004348181873985,-0.41546434681823735,-0.19998505395007515
2024-01-17,0.07556018271281753,-0.18807031481520575,-0.08434150040588742
2024-01-18,0.7587643641277644,-0.012211849687143603,0.0475655651134578
2024-01-19,0.6709651215749806,-0.2617655965350237,-0.5636194180323881
2024-01-20,-1.8150779522594351,-0.2803048271230515,-0.29473446418696236
2024-01-21,-0.5675218358919267,0.48259346787605045,0.21052888241979
2024-01-22,0.5430077194510115,0.01879359008470341,0.4160157563551937
2024-01-23,2.552358128481753,-0.04532474272354,-0.09133065286705996
2024-01-24,-2.0153979620470777,-0.9839430341741584,-1.080956657031709
2024-01-25,0.24659358685658342,0.4722199674210007,0.35593594600182576
2024-01-26,-0.22126307107155976,0.23809269777737718,0.20107784180898636
2024-01-27,-0.6430738076682442,0.04190272594877753,-0.04672142983054743
2024-01-28,0.0841995421997033,0.18517480375338072,0.07181651752783429
2024-01-29,0.15422102572354898,0.07596637863207366,0.20993303440452069
2024-01-30,-0.08722035084226185,0.17630149327897376,0.3303803825780424
2024-01-31,0.4368969384579376,0.09219665981020281,0.05420927716664649
2024-02-01,0.6401228355548088,-0.15202032189503709,-0.2771479226671815
2024-02-02,-0.9735631164602738,-0.15068095366537454,-0.22826782168539156
2024-02-03,-0.45635777863626675,0.32848377061446205,0.17890735379957254
2024-02-04,0.4860847279513647,0.04853045020149282,0.05555543706307026
2024-02-05,-0.03525435108527616,-0.16401963115684373,-0.10721661435758356
2024-02-06,-0.35784901387612583,0.004955120374290974,0.2010367172293776
2024-02-07,0.9188751000465358,0.23269896480594843,0.31038916393753413
2024-02-08,-1.1320543725953751,-0.3900740530920035,-0.4770428353419911
2024-02-09,0.34223290937211953,0.20145826868259847,0.09245034319169615
2024-02-10,0.339804271619088,-0.09283248838302069,-0.18204765426512204
2024-02-11,-0.5081301229753573,0.011983823333291947,-0.15873176737051178
2024-02-12,1.8478323423919532,0.17966224235063472,0.29416606358150155
2024-02-13,-0.1956864559432695,-0.795651357658598,-0.6000420427595601
2024-02-14,-0.6110181607078142,0.22838011102028113,0.3450872661649877
