Date,Actual,Pred_Bench,Pred_Chall
2024-01-02,2.5556235384010724,2.554682,2.5558038
2024-01-03,2.5630401619353553,2.5630283,2.56266
2024-01-04,2.6538225188446285,2.6515932,2.6524155
2024-01-05,2.5887336175483444,2.5841665,2.5859828
2024-01-06,2.5477636956681846,2.5467741,2.5472653
2024-01-07,2.5275702632437853,2.530908,2.5302575
2024-01-08,2.5409617344165865,2.5406494,2.540922
2024-01-09,2.53552293901821,2.535799,2.53545
2024-01-10,2.5203984973099067,2.521729,2.5216606
2024-01-11,2.515588785769345,2.5150063,2.5157754
2024-01-12,2.5337641315168717,2.5335486,2.5334344
2024-01-13,1.906976748303824,1.9070213,1.9070303
2024-01-14,2.5533448785532427,2.5586991,2.5551958
2024-01-15,2.5265570864647984,2.52708,2.5262485
2024-01-16,2.560524360096338,2.560381,2.5600476
2024-01-17,2.557586211898949,2.556162,2.557526
2024-01-18,2.528314964136274,2.5282614,2.5280895
2024-01-19,2.5203416565342063,2.520166,2.5200176
2024-01-20,2.500636162276369,2.50353,2.5034277
2024-01-21,2.539850883535378,2.5404665,2.540831
2024-01-22,2.5516211270570963,2.5506861,2.5516236
2024-01-23,2.5507813754891733,2.5494494,2.5491176
2024-01-24,2.5289787131907797,2.5290215,2.5286572
2024-01-25,2.5180365320153295,2.5184371,2.5192494
2024-01-26,2.506989521763315,2.5072534,2.5076861
2024-01-27,2.536284918430283,2.537202,2.5360641
2024-01-28,2.544061932394354,2.5427902,2.5437515
2024-01-29,2.5397073180067453,2.5397692,2.5395048
2024-01-30,2.55763540600598,2.5566974,2.5569947
2024-01-31,2.5354413991361935,2.5338838,2.5358014
2024-02-01,2.5033244097766705,2.504586,2.5046093
2024-02-02,2.5130725499381588,2.5127504,2.5134485
2024-02-03,2.520860507115147,2.521228,2.5207956
2024-02-04,2.547697053275016,2.547629,2.5477245
2024-02-05,2.5162374750764185,2.5153146,2.5161374
2024-02-06,2.5293208086224235,2.5300744,2.529883
2024-02-07,2.5480510149045483,2.5471003,2.5477583
2024-02-08,2.546305822060778,2.5457458,2.546826
2024-02-09,2.562819650236268,2.5630164,2.5624812
2024-02-10,2.5704345483319093,2.5700858,2.5691006
2024-02-11,2.563849228154641,2.5633938,2.5643587
2024-02-12,2.578970530936386,2.5785902,2.5786946
