Date,Actual_Y,VaR_Benchmark,VaR_Copula,Breach_Benchmark,Breach_Copula
2024-02-15,1.4086633994459155,-18.04796300296289,-3.3148527253584383,False,False
2024-02-16,-0.2007605525164268,-19.4042216952163,-3.4444887556476758,False,False
2024-02-17,-0.44784848439242264,-18.227953873934162,-3.6873511396862306,False,False
2024-02-18,0.2293978520604013,-19.814516745795377,-4.7540656850180145,False,False
2024-02-19,0.0870833862780224,-17.613595267372617,-4.316372902144363,False,False
2024-02-20,0.15824232739293428,-17.211619777031196,-3.467569109737593,False,False
2024-02-21,-1.4861032715240707,-17.09924373169964,-4.0750060512196,False,False
2024-02-22,-0.4349718626226866,-19.013933416858926,-7.03427072983906,False,False
2024-02-23,0.13725913549536534,-20.24328718712554,-5.363106068142447,False,False
2024-02-24,0.3551910899280509,-17.59803765836814,-3.5265748516788062,False,False
2024-02-25,-1.0274691340249404,-17.551548847759854,-3.5697738024419636,False,False
2024-02-26,1.4057323726374795,-20.431202906913057,-4.046438703515129,False,False
2024-02-27,1.5845022161111932,-19.936795698213224,-4.1633890385222205,False,False
2024-02-28,2.5159646563578204,-19.939949312523943,-3.667687521226671,False,False
2024-02-29,-0.00802977925570631,-21.438318512997217,-4.3232824262342975,False,False
2024-03-01,0.11985871343285005,-18.995858371067076,-3.8123016348294554,False,False
2024-03-02,0.7412720431619584,-19.292854795843496,-3.7056976965504305,False,False
2024-03-03,0.2515164444326885,-19.2684084663333,-4.623670978488672,False,False
2024-03-04,1.4443865739217352,-17.756250346658927,-3.794858083040073,False,False
2024-03-05,1.9195026142193217,-19.12043019776295,-3.3455753707369125,False,False
2024-03-06,2.257780208726537,-18.52930301541239,-2.8943220579107973,False,False
2024-03-07,1.0561219797629207,-9.034304940957439e+154,-1.0624884392924774e+154,False,False
2024-03-08,-0.11863575342406191,-17.79510927694362,-3.778958781220562,False,False
2024-03-09,-0.1606420837148806,-18.48998813892281,-2.1772732428893273,False,False
2024-03-10,0.2435113621192462,-17.785082753452993,-3.7368282035308034,False,False
2024-03-11,2.272342937774298,-82494464.17155115,-8164793.707361615,False,False
2024-03-12,0.2379480298007638,-20.421651358272975,-3.7109515088432867,False,False
2024-03-13,0.8562781669563553,-18.278673601083092,-4.113203518865729,False,False
2024-03-14,0.40545962741773944,-18.23684352958766,-3.6006966016387927,False,False
2024-03-15,-0.194716993540723,-18.468829746068575,-4.017635340524033,False,False
2024-03-16,1.330940186114358,-18.76946476454844,-4.360912279864028,False,False
2024-03-17,0.5208868347902115,-19.103140400098304,-2.7512821698576055,False,False
2024-03-18,0.33570348582368337,-18.61755526816046,-4.135645807574697,False,False
2024-03-19,2.924213909978405,-18.856020248860844,-3.959284662264318,False,False
2024-03-20,2.1301574978672813,-21.545502467058725,-4.584052962212989,False,False
2024-03-21,0.10204712239853464,-21.507952155278442,-4.808624904556628,False,False
2024-03-22,0.17427344552275972,-17.576571635004733,-3.8547703159481728,False,False
