Date,Actual_Y,VaR_Benchmark,VaR_Copula,Breach_Benchmark,Breach_Copula
2024-01-02,0.026601019931636924,-8.230642905093104,-1.6806413514791974,False,False
2024-01-03,1.3977394172825384,-8.395993529872202,-2.3879302820227677,False,False
2024-01-04,-0.1799814236954504,-7.973759728773847,-1.670045274721609,False,False
2024-01-05,-0.15111689858617744,-8.354491955582754,-4.304401480913569,False,False
2024-01-06,-0.5059338715802356,-8.471484038787976,-2.28663187851479,False,False
2024-01-07,-0.27367874270536713,-8.524758072007787,-1.5142455377168287,False,False
2024-01-08,1.5598107423435907,-8.603625172004705,-2.310250850559692,False,False
2024-01-09,0.09118345616480288,-8.157814028091277,-2.0483027967870804,False,False
2024-01-10,0.10997782838986003,-8.536127312295925,-1.4350503754119943,False,False
2024-01-11,-0.0959803460466806,-7.42126825782027,1.0027099399582666,False,True
2024-01-12,1.565637375021241,-8.776977088687577,-2.0402871534536495,False,False
2024-01-13,0.040197422995050476,-8.083580395641238,-2.1320492307231675,False,False
2024-01-14,-0.20839504889078228,-8.706052142221438,-2.4709696455065426,False,False
2024-01-15,0.5367424185614942,-1203677449.080231,-242173904.7474489,False,False
2024-01-16,0.01167955165313494,-7.571413171577917,-2.171352136851453,False,False
2024-01-17,0.008533377786673563,-7.346660924237996,-1.8521062395139494,False,False
2024-01-18,0.1064938912506222,-7.218022287631564,-1.8843829520038746,False,False
2024-01-19,-0.2650127914025819,-9.15167315486115,-1.9071472558076756,False,False
2024-01-20,-0.23610513887991957,-7.300016683286206,-1.6405839397545465,False,False
2024-01-21,-0.2207116533714754,-9.276386974411729,-2.137642698457602,False,False
2024-01-22,1.3396351755750284,-9.333535773915413,-2.879672713467281,False,False
2024-01-23,0.05336304250300073,-9.104160701505139,0.2855873400041288,False,True
2024-01-24,-0.263950250560447,-9.264414254025791,-1.966934183096825,False,False
2024-01-25,-2.009005990741212,-7.437955766222613,-2.352495437102063,False,False
2024-01-26,-1.316799372992554,-9.083456980900904,-2.405043474559534,False,False
2024-01-27,-0.024453928598534846,-8.454571895772299,-2.2836147590364257,False,False
2024-01-28,-0.36448516504546696,-8.988074274844289,-2.5082149743892743,False,False
2024-01-29,0.32230650288719864,-7.6051716372091835,-1.757262228240957,False,False
2024-01-30,0.20881192456081887,-9.063910023822544,-2.4849143435903978,False,False
2024-01-31,-0.2262003813504686,-9.140401558067513,-2.184105480027304,False,False
2024-02-01,-0.03826337738062062,-9.21697238706809,-2.6970122962958007,False,False
2024-02-02,-1.7483055223258899,-72.69397554988784,-41.29739955469953,False,False
2024-02-03,-0.40313309037943545,-8.283619543406425,-2.542875547344418,False,False
2024-02-04,0.022658550692341607,-4218357.357519442,-922986.6412701193,False,False
2024-02-05,-0.2545571568522363,-7.431940333331952,-1.8281586444973652,False,False
2024-02-06,-0.006219512270021396,-7.398957108923324,-1.981108439900929,False,False
2024-02-07,-1.2499250661197747,-7.21962447117538,-1.5357249581883863,False,False
2024-02-08,0.3345731028054779,-7.942980654271307,-2.443426462131929,False,False
2024-02-09,-2.234053674825981,-7.658108809579213,-2.001498322642881,False,True
2024-02-10,-0.04702272741473903,-8.959055653494273,-3.7342926155999367,False,False
2024-02-11,-2.992086174372103,-7.851721535830052,-3.5992781503058637,False,False
2024-02-12,1.3099555462142929,-8.587234926755903,-2.24672253615314,False,False
2024-02-13,-0.6101743076138127,-8.259322729122417,-2.193437107378648,False,False
2024-02-14,0.07956200571432315,-8.285127303567462,-1.8890130703960357,False,False
2024-02-15,1.4086633994459155,-7.691483003864252,-1.410499564165205,False,False
2024-02-16,-0.2007605525164268,-8.23755317060771,-1.406801202005208,False,False
2024-02-17,-0.44784848439242264,-7.775078953394432,-1.7919656262009387,False,False
2024-02-18,0.2293978520604013,-8.454838511070529,-2.698667858294795,False,False
2024-02-19,0.0870833862780224,-7.502747815274218,-2.4679575627764843,False,False
2024-02-20,0.15824232739293428,-7.33481718521642,-1.6763875738201544,False,False
2024-02-21,-1.4861032715240707,-7.28503266635413,-2.2878611545239935,False,False
2024-02-22,-0.4349718626226866,-8.141598239394366,-4.740734488860656,False,False
2024-02-23,0.13725913549536534,-8.637372416298247,-3.2249814468238247,False,False
2024-02-24,0.3551910899280509,-7.498417558403311,-1.6933450656688573,False,False
2024-02-25,-1.0274691340249404,-7.472970593113034,-1.7435246985314736,False,False
2024-02-26,1.4057323726374795,-8.73078811832085,-1.9398307134723933,False,False
2024-02-27,1.5845022161111932,-8.46483045423863,-2.1048673421708504,False,False
2024-02-28,2.5159646563578204,-8.460366496532766,-1.5699495755290906,False,False
2024-02-29,-0.00802977925570631,-9.075265625977636,-2.0878552963573,False,False
2024-03-01,0.11985871343285005,-8.095536056033806,-1.8554540649577567,False,False
2024-03-02,0.7412720431619584,-8.219172854378238,-1.7105614176163968,False,False
2024-03-03,0.2515164444326885,-8.19452928098661,-2.6222058511942326,False,False
2024-03-04,1.4443865739217352,-7.562089475260759,-1.955393879132536,False,False
