Date,Actual,Pred_Bench,Pred_Chall
2024-01-02,2.4195661095699297,0.6796909832707063,0.7249556880404895
2024-01-03,1.0387436331064217,-1.4116602108404266,-1.3528576687272424
2024-01-04,-2.34360516189455,-0.9271649900116219,-0.9202040222824512
2024-01-05,-0.7061676679392328,0.8901441872525372,0.9959713993278332
2024-01-06,-0.5778538840995942,0.11572717166727697,0.3190996685688068
2024-01-07,1.1680448361612323,0.13393737231169645,0.0973497829622923
2024-01-08,0.8219739859256785,-0.8922912235008419,-0.7539001334378381
2024-01-09,-0.6116392825985544,-0.45375156718877757,-0.493742805484285
2024-01-10,1.6540459279412816,0.27798205907403173,0.26391303755758455
2024-01-11,0.5736734623007277,-0.9543124311265823,-0.8812180311634744
2024-01-12,-1.1734709936213803,-0.5566341297997554,-0.6054240193979304
2024-01-13,-1.7616652385397815,0.37206421661033606,0.5139553501367353
2024-01-14,0.5352950551500167,0.7647897548748372,0.6923421218337049
2024-01-15,0.7686658522069042,-0.28504523047345504,-0.3106803031206907
2024-01-16,-0.9652572533052058,-0.6075380854301122,-0.5541479735596029
2024-01-17,-0.7413835776036032,0.44251819185119745,0.3976129741776994
2024-01-18,0.5158142335509135,0.3271312363704439,0.3096474871014505
2024-01-19,0.017011992646586035,-0.3122805042663439,-0.24670797624349852
2024-01-20,-0.7399898467567964,-0.06333057311065295,-0.10669802461944587
2024-01-21,0.4149252730539896,0.30380922664342225,0.24996090152638306
2024-01-22,0.3787102482175403,-0.13556168365512022,-0.1615519880427589
2024-01-23,0.8779981331376796,-0.29665928694708205,-0.1546803930663635
2024-01-24,-1.0113176530754635,-0.6089369974400538,-0.48706061688241276
2024-01-25,-0.4014988465287033,0.447173113736176,0.4573908720483868
2024-01-26,1.1112661274002273,0.2001021345571578,0.1855805348373717
2024-01-27,-1.1220826097996315,-0.7159584984673635,-0.6631539954890202
2024-01-28,1.103919329477389,0.45893885204961526,0.4863282787556572
2024-01-29,-1.1157343774092368,-0.5882158660165941,-0.5259209876467427
2024-01-30,1.1831016191356039,0.5001082793865902,0.5420994563520878
2024-01-31,-0.7017388359034151,-0.7019820005670697,-0.7568269057942878
2024-02-01,-0.47600196529513433,0.250475702092252,0.17919701145508576
2024-02-02,0.20054830164217752,0.28645244370427964,0.23342985869209876
2024-02-03,0.1827451869361557,-0.10557939217150059,-0.00045044276254628535
2024-02-04,-0.16616378237435497,-0.06988664610918759,0.03363689579343396
2024-02-05,0.7333738776457734,0.07936933047215847,0.150299376909008
2024-02-06,-0.5865170895081095,-0.3420874931662692,-0.29662781533782734
2024-02-07,-0.364565620800698,0.3450183679384001,0.3209494347301955
2024-02-08,0.49053503341352495,0.13248982610303928,0.17458456647947285
2024-02-09,1.1202884736518666,-0.18131699766815615,-0.2749122410480153
2024-02-10,-1.5102957059773832,-0.7204667051423226,-0.7596599246524669
2024-02-11,0.4669957986500585,0.5879841653021295,0.6751448108331175
2024-02-12,-0.0032496872694758525,-0.2515926695916591,-0.27011808397822257
2024-02-13,-0.543043424033641,-0.004249950765373232,0.06368157778378604
2024-02-14,0.2381541396028249,0.1046566558583136,0.18097175602179771
2024-02-15,1.9312011554903985,-0.11702517110199892,-0.1438696697953292
2024-02-16,-1.5067064996503963,-1.194917520605465,-1.2190982514108362
2024-02-17,-0.9162725935225078,0.5790754178590365,0.5948097654212245
2024-02-18,0.8150937197076823,0.37422327722226795,0.482354470758573
2024-02-19,0.11569527970299422,-0.42450424441317897,-0.3318176745943432
2024-02-20,0.05587309815729553,-0.22319709980885682,-0.19694116295961744
2024-02-21,-1.1396270867879252,-0.03255760663166521,0.014427947955668359
2024-02-22,0.9679009721353072,0.5647664129113137,0.6268254729212174
2024-02-23,-0.3501672689618791,-0.5399611327872043,-0.469249268437928
2024-02-24,-0.22588891280851117,0.1583873726239664,0.11831015284460644
2024-02-25,-0.21503943626796457,0.12962102040232246,0.11732110129442058
2024-02-26,0.906401343092775,0.09778586891418359,0.13509940352180633
2024-02-27,0.46254538153760216,-0.4144037860457507,-0.5502351205866518
2024-02-28,2.5334097177517783,-0.37908072920355196,-0.3406248636211519
2024-02-29,-0.6673034361480306,-1.5747491499557733,-1.6145483084569279
2024-03-01,-2.818516894209782,0.1831607551912632,0.3105564740738182
2024-03-02,-0.21095516642287604,1.0082279044559974,1.1239453427349086
2024-03-03,-0.4097998645862149,0.03924520151092549,-0.08648663064131912
2024-03-04,1.1678067850832639,0.13823650906236495,0.07884781085353557
2024-03-05,2.919747729262676,-0.7535921065828255,-0.7690977362744493
2024-03-06,-0.9696459014667694,-1.7697108048910346,-1.6876519075335272
2024-03-07,-1.4671600603108392,0.20252840489999702,0.29446707582045983
2024-03-08,0.025105082655328903,0.4635408916856703,0.4617049468906972
2024-03-09,-1.293382425435935,-0.28382932026034235,-0.23657300511306414
2024-03-10,1.3446751286337835,0.39707517660831104,0.4066099772996534
