Source_Factor,Target_Factor,lag,GC_test,null_dist
Stable_Volume,Crypto_Volatility,30,4.50725392533929,"[3.625075573974658, 4.562792561124678, 4.3059635975757695, 3.322978960408853, 3.6082157788826477, 3.713374523269341, 3.785888290159717, 3.4788427711216467, 3.9736287061110054, 3.984395692935222, 3.8695421556014784, 4.049532519905698, 3.7769488311301425, 3.9523356544409287, 4.406696767903997, 4.163320362084601, 3.6894056863268414, 4.575592215963238, 3.820203165056481, 2.6972836394567836, 4.008144982249225, 4.115951266833272, 3.8156193098795397, 3.3970882299176597, 4.300652593973462, 4.060933197050846, 3.7340696964056486, 3.2707923956602096, 3.6200504918672873, 4.457027478337413, 3.7423530792534834, 3.692523164039598, 3.472474861904933, 4.426032850439355, 3.803585666160617, 4.160701901038101, 3.37815526954747, 4.286640116814185, 3.055155370200208, 3.1628722004550487, 3.3796883427171958, 4.017894739979397, 4.027524295641611, 4.3667510377551135, 3.8574262738813587, 3.9570631681947703, 4.353620413329562, 3.201689216768903, 3.5388708316856916, 3.424479208424859, 4.070232021194544, 3.935251096675059, 4.486271580035788, 3.365703811719858, 4.244725327046236, 4.224019625099729, 2.746040168786896, 4.18779423233802, 4.031343695785757, 4.298128466099705, 4.432001885359491, 4.3605539622154, 3.6453241690921008, 4.241710053138248, 4.493690496024401, 3.7865283667773864, 3.3356943789644355, 3.1088326584904955, 3.32874100023365, 4.487967732608516, 3.303869079852337, 3.5737577428809066, 3.3635848761364775, 4.103635240351338, 3.6998807155584026, 4.347126010267917, 3.9811781217182327, 4.170752245174967, 4.363404739897647, 3.390131503084625, 4.368559148666439, 4.071195798057499, 3.459592259580326, 4.5618629964523905, 4.310945724351316, 4.065510424228176, 4.5758255710647155, 3.830643077721677, 4.430410609166573, 4.365928210535245, 4.544658502198885, 4.13101741071879, 3.553099023930364, 3.275794519530969, 3.798988325180785, 2.6738283160343883, 3.600967838273752, 3.4301782277135904, 3.895027461736923, 4.3778849012014325, 3.9323121399382566, 3.463777234416788, 3.605646705182685, 4.113512209836812, 4.070630036476248, 4.239108819493147, 3.997061535913819, 3.9598779383654126, 3.5217158886493345, 4.17269834982042, 4.112434908371135, 3.633835991058071, 3.934266477556257, 3.2108462309449126, 4.049515998589643, 4.282528942649324, 4.210536188384459, 4.233844435308776, 4.180092292224527, 4.203945803319382, 4.262355290567046, 3.57337622164003, 4.480875767272742, 4.098236500908965, 4.3364112582621255, 4.019158393998481, 4.269566973642468, 3.5787665249315674, 4.514162689638248, 3.8474494778021655, 4.037950050725331, 3.7093844191104934, 4.252394691477102, 4.548154552456282, 3.710469131720907, 4.422173759505388, 3.8365911199149054, 4.281513781582193, 3.324029533006566, 3.634636626700135, 3.447650555299737, 3.432569584046024, 4.125182644734458, 2.761394363506499, 4.515062260973982, 4.014561863489783, 4.11923095429774, 3.821192718573197, 3.534612357865573, 4.038507176305692, 4.152885088403121, 3.7754418829179572, 3.48106251384575, 3.9409587896435423, 2.7255202237559426, 3.3531278826393196, 4.562735817166976, 4.575465616101014, 4.067376284756082, 4.323338154944067, 3.767086260533805, 3.4467567419064027, 4.299518759366276, 2.276266626770745, 3.8641010983262056, 4.414010710755368, 3.9706398511500267, 2.8737017943574905, 3.697377206008121, 4.43960926695414, 4.144127405018443, 2.89563496244399, 3.259711621741301, 4.476749156037224, 2.8840433101853358, 3.9381694342700033, 4.169507902903222, 4.353997451365094, 3.3663275103784995, 3.0212670700907966, 4.0451552729418365, 3.673838599798321, 4.535808985557655, 4.350401705609254, 3.925074937739733, 3.456504380046228, 3.815964909809459, 3.6259518138128706, 4.165309735979208, 4.30882722295582, 3.5302397287591174, 4.004701309079959, 3.2130679791787937, 4.186294137402362, 4.034383057219539, 3.4895277239796405, 3.588544141204994, 3.065613950239685, 3.4931272850204937, 3.9140430575693985, 4.15038526234986, 3.787373375971837, 4.017308572090633, 3.6878072003797486, 3.58419880745184, 4.141829593489669, 4.354830821457693, 2.787287429283845, 4.3967829627471176, 3.755746750967316, 4.020250754404358, 3.1773113017578654, 2.962299914566027, 4.247113155538019, 3.3681082224981713, 3.964424560715109, 4.238236699415911, 3.2769818717515493, 4.301324686136609, 4.38610512983234, 3.803339279648653, 4.142824569246346, 3.422078277276819, 3.5834164867544227, 3.3639449856938226, 4.022970218910805, 4.447561385747724, 4.113746048630033, 3.584620756349436, 3.1284286147731892, 3.997423815201004, 4.116603982654899, 3.7598850906488406, 4.3063078548490425, 4.442551870674049, 3.685855853835149, 3.3424045298547007, 3.537032443627322, 4.128924631310017, 4.470273773917176, 4.402251463774111, 3.8285846295162065, 3.7061029954882416, 4.095826659744838, 4.397079752128883, 4.21523848969143, 4.272647757653867, 4.401028625000026, 4.061859766011731, 4.192693073969915, 4.079611324858558, 3.939664711016492, 4.053778425938769, 4.225793189954879, 4.178209083789107, 3.9883576514711003, 3.4002113543999073, 4.359201073884932, 3.662048926610709, 3.7643125988801804, 3.6487532233295625, 3.429466707573019, 3.829847435684572, 3.029894101077986, 4.206731315406118, 3.988440340826195, 4.169368757396947, 3.5326190353081226, 3.993594586708942, 3.4329857649289415, 4.302135903033806, 3.052277026796231, 3.5658095842768502, 3.5042927398232395, 3.145956797498244, 4.543452416678519, 4.451966673354188, 4.241353705724211, 3.571155763198514, 3.7431640131001136, 3.4497897544446268, 4.1596803592800775, 2.8260187942232666, 4.2346238619240495, 3.312396273790563, 2.9916819221041986, 3.705290252586516, 3.7367204676067907, 3.998891182725406, 3.675272637624231, 4.012470551729154, 4.409517287816606, 4.071145199856379, 3.9568046619507498, 4.448641301826092, 3.763025262602431, 3.0597061321740955, 3.719763761765083, 2.8587084164375933, 3.603816225558875, 3.940365920498863, 4.395600463823359, 3.629900787795086, 4.310241847932941, 4.544812167479671, 3.517082912426828, 4.370445624859505, 4.205960352548847, 3.361247211057842, 3.7725534384866855, 4.312013508710225, 3.5909310443092792, 3.95158693379, 4.382268604058082, 3.44277944871037, 4.4664608838379625, 3.868187976991884, 4.216770893238225, 3.6163013850879784, 3.422692856661887, 4.034896220457244, 4.072328971844324, 4.505506377924119, 4.407528512091546, 3.118784617219134, 4.466713688440582, 4.150816228459528, 4.020487194662478, 4.096931434688021, 3.4618276999156126, 4.28255485183687, 4.435536345196214, 4.129058967046452, 3.300022318409633, 3.4542542477716642, 3.0384533006668204, 3.122273140033604, 3.844512183361845, 4.38758143312541, 3.9670918469060346, 3.8119196616474706, 4.2147004058701825, 4.1150666613058995, 3.8336938326544527, 3.603061708874109, 4.370269502291236, 2.672119870677286, 3.5254647824679437, 3.9675294422579537, 4.095756844470342, 3.9718201453886075, 3.64635555735013, 4.095315702287086, 4.450579907625352, 3.9115797495277635, 4.364752182884283, 3.3389919539092556, 3.9579882181279618, 3.094042961825583, 4.177444814991476, 3.3824975689679935, 3.922443999750187, 4.002041500908731, 3.5081398149292697, 4.2735311972131, 3.6659648419046817, 3.981056817823303, 3.5766142697570005, 4.525883069620028, 3.357977411896132, 3.2908799904819888, 3.5395094285813995, 4.405669595129774, 3.4311465295071715, 3.1908502705926685, 4.017886057651438, 3.887584583715711, 4.135045941513464, 4.381854200160835, 3.4498113897310154, 4.41336972675095, 3.065836991996481, 4.24706828842, 3.9071083427285545, 3.676456305046971, 3.3260995627632655, 2.6419449563690263, 3.426048100168482, 3.5360777711457767, 3.9244322667751885, 4.192435950473133, 4.302323867180844, 4.215799197847305, 4.140403479120914, 4.203580401392163, 3.2767142288880016, 2.8216816287133404, 3.240397898491309, 4.161070189627708, 4.371341137295347, 2.859155704968985, 3.4426662399270387, 3.8793089598917687, 3.925530434053468, 3.8527841736726445, 3.710033669196037, 2.578475541430167, 3.861828065579404, 4.4206675310248205, 3.9793123750175012, 3.885180988171441, 2.704989331588688, 4.144935888291008, 3.419110242107741, 2.5173790187778957, 3.6775673925946686, 4.463507023055869, 4.282462094975535, 3.689534886754644, 3.7296861641995913, 3.4718034216019427, 3.397835002751571, 4.391542254106628, 3.9888683090082315, 3.1104003154044197, 3.532463618315696, 3.3087906772267495, 3.8664298545862112, 2.7628871143952596, 4.052651429817546, 3.160261318289704, 3.8547415019178555, 4.250895450354097, 4.519769889760485, 2.8901141278811306, 3.2618510122170594, 3.369384217808516, 4.113002664213552, 4.291820087900719, 3.6094186772338936, 4.103666666635917, 3.7975315166459, 3.9721062010224593, 3.557961258117669, 4.5757041025066405, 3.5493718676086075, 3.045780376316417, 3.5007685629836254, 4.482524833294177, 4.012944420029821, 3.8080452269987597, 3.7434649625165446, 3.955866689775966, 3.4558979118158217, 4.035568745600884, 4.52429937781496, 3.587771038556676, 3.958256263025539, 3.8448504183394343, 3.4318779512206468, 3.67994003934546, 3.532217108053757, 3.302660843887355, 4.204056648412882, 3.649586604992773, 4.165621932923716, 4.03809542582791, 3.7169051381953953, 4.228288059820072, 3.972191194436651, 4.518512289629725, 4.20302558657106, 3.076356867542244, 3.6845130945481244, 3.3732939621812927, 4.327935823608201, 3.723630498833883, 4.124923342418338, 2.9562066544649213, 3.2869781054458946, 3.9554779362509196, 3.7661657647885156, 3.70044393245668, 4.157867730666453, 4.549861133786967, 3.897416046427471, 4.458172148517254, 3.393485083380037, 2.9001478842661115, 3.8778126322867807, 4.396320196490141, 4.203781575409162, 3.703554748983927, 3.902101389787346, 2.960050187134787, 3.575489057257834, 3.818831208789007, 2.3467698949034985, 4.219338347350789, 3.5218629174378573, 3.5246903467043627, 3.2850301424985235, 4.347442959364948, 3.213347212202424, 4.201764809431076, 4.070188615539739, 3.372959124908582, 4.055382432681362, 3.6051237663027647, 3.810629600917441, 3.00367457826159, 3.972693686865356, 3.183543826851114, 3.9462740385071227, 3.469304220301903, 4.408975077767655, 4.043013113641436, 4.41246906484628, 3.5002128931343988, 4.020687883971459, 3.3065686578933495, 3.89770288729315, 3.952640552434287, 3.5018243348572864, 3.683693247591445, 4.1001246089916785, 3.33774331575777, 3.7243606234373856, 3.6892776381453323, 4.246210671306717, 3.284440866000177, 4.064289143948087, 3.314802319826711, 4.467461230675797, 3.582208351591372, 4.395032480954173, 3.0502794382186824, 4.161876665147307, 4.410248067757626, 3.7168495967871964, 3.9822845928560056, 4.250952172483042, 4.216692265817834, 4.452245225169721, 3.4196322125061553, 4.352627474912466, 3.5610005938929543, 3.709189290367712, 3.8454926878936257, 3.341856962305369, 3.98235191311961, 2.9121154713177964, 3.8328176114447388, 4.394347641722084, 3.6918362272743703, 4.462088957524341, 3.2525134943907474, 3.678798317911492, 3.546431942081097, 4.459364370745308, 3.9081104519579504, 4.094595333610795, 4.020463717072799, 3.761704455492746, 4.393235350033611, 4.0659902301522015, 4.047170917099728, 3.1622812856811726, 4.253124399723621, 3.7343498757992895, 3.9556811231061344, 3.789325458772329, 2.931663304551141, 3.8436678461828846, 4.310136790487992, 4.26524095562375, 4.159752471486837, 4.449181863536059, 3.079602960790302, 3.944157150609439, 3.703274183045223, 3.6803718396785774, 4.240528254350359, 4.332747081670275, 2.9709059094053174, 4.045967738359057, 4.017725836025, 3.761346685299394, 4.417785337406762, 4.3125715802470665, 4.062100039868809, 4.390710988611096, 3.0615938541613708, 3.9208137933716594, 3.742831303293506, 2.5012552709632554, 4.466453143887534, 4.467052840115875, 4.360584939201665, 4.036253040860581, 4.13988121971582, 3.744574041064982, 3.1710325288211982, 3.5733551053733827, 2.930947735346014, 3.926009506841842, 4.368197769001365, 3.4785950915844523, 4.166077055551257, 4.488378188651482, 4.32528895858591, 3.294193655670754, 3.6913894170442, 2.9048723155141163, 4.127138574025086, 4.1023731519280275, 4.227881143615361, 3.8064835841434714, 3.0881412385372644, 3.9669182323668664, 3.664964459664103, 3.5371459824748857, 3.127118999607112, 3.812246610556305, 3.303113889060365, 3.979565922258255, 4.186347349013532, 4.270019187170491, 4.0049961572939905, 3.7350187422478753, 4.023563788427314, 4.293458104811715, 4.267165399209261, 4.30715658141928, 4.588541176610569, 4.410386678491259, 3.6041532652132653, 3.99640014212902, 3.284956893422782, 3.394293467883133, 2.8701524794230675, 4.084166356741085, 3.695517819821899, 4.150536321516425, 4.239011041571421, 3.406082543593238, 3.3652113387569447, 3.929003412906501, 3.851024567976357, 4.353673889448274, 4.1145231017429635, 3.207540953076174, 3.3247374308240674, 3.655204090709292, 4.172395987167266, 3.650932630120813, 3.8373865120143567, 4.116864828892318, 4.201407004811013, 4.473138943329585, 4.256865475685955, 4.235012514407403, 3.675401229049357, 3.5099423998748187, 3.733364147272639, 2.6767663685297993, 3.607357562237928, 3.902098743121923, 3.3918002030000163, 3.540392757900981, 4.131111570163627, 3.6937023528908024, 3.501789036288448, 4.117640896912074, 3.782035746138002, 3.950259941611803, 4.416370723808521, 3.737546930262411, 4.2309011972010575, 4.39775469330459, 4.42090581091124, 4.349268405730136, 4.539803172423274, 3.9518839620297723, 4.063204283473734, 4.506742240642204, 2.556402265344467, 4.394400976551785, 3.7719326826033477, 4.001721240904317, 4.484646577091242, 4.335717639146754, 3.794395569247736, 4.1946531664315465, 3.4894945871554692, 3.5483611162342092, 3.8996343262585746, 3.737453399385058, 4.033266748671707, 3.5232471577309954, 3.8432685337518, 3.948091085842806, 4.084826092755351, 4.219164771464868, 3.544889914298855, 3.846061449348998, 3.033244803908533, 3.5252286861428703, 3.8458292069921285, 3.6417481773916403, 4.223241070080401, 3.920255530915151, 3.5089815686200714, 3.9154323112134146, 2.813803097491832, 3.907031442929331, 3.5625787006047904, 4.408840121426766, 3.6531611945319895, 3.6845096043264993, 3.8350257636816063, 3.8079348929164065, 3.6644625907413064, 3.9230006424286747, 4.287890218926011, 3.126166490412831, 4.492379098766956, 3.2129695702439958, 2.950582521765437, 4.383795076458346, 4.498464893430056, 3.768957631108793, 3.4239040591252277, 4.092563976469814, 3.458470398180319, 4.208924360653607, 3.9923240456428664, 3.4092240454269853, 4.0823450174752285, 3.5728728956652662, 4.537893899878725, 3.642397726336542, 4.045030008009095, 2.8735586797064703, 3.6677182116584524, 3.917508079404558, 3.0493451259907394, 3.5736874518977553, 3.7268528457593213, 4.099201515457768, 3.813310438995984, 4.482968634118653, 3.722066679447782, 3.971271094416408, 3.8904389150371763, 3.6015528722641252, 4.041675259582007, 4.421171718224919, 3.2315291130963293, 3.7688563405787483, 2.509325847166737, 3.8980620321897845, 3.1345670358781734, 4.232718320482286, 3.439345832802989, 3.683295550920282, 3.689886945439644, 4.114946437976616, 4.475015617980428, 4.353849930933768, 3.4706198735675295, 4.211146177169656, 3.819937494325211, 3.9736406859304294, 3.0358994104040664, 4.062026936148115, 3.368377281768841, 4.027543648103654, 3.855025776042862, 3.41974972266417, 3.4577101053563886, 4.274473046037849, 4.028973083686032, 3.731871317213001, 3.3998594902093746, 2.9209872289066308, 3.8656542015488466, 4.149354643972673, 4.141582760043905, 3.549852165704934, 4.092695887608103, 3.5577011279967556, 3.913549843806673, 3.6085533354074277, 4.106936078804151, 4.206652606543462, 3.8367723430978335, 4.274775766418549, 4.0837426916227635, 3.407511605944015, 3.846887198331861, 4.356700969367216, 4.2845269097979415, 4.271633316541712, 3.457881938209862, 4.258690787169391, 3.491896036066425, 3.792611888093143, 4.348943985361968, 4.128175487795907, 3.940368574895065, 4.270220174521542, 4.408409536490678, 2.846617953195976, 4.181178376261403, 3.991952063523264, 4.3264207846389695, 3.5565220804612667, 4.308242041626649, 3.890052405767274, 4.142060943340277, 4.0045434134651705, 3.9279099506119253, 4.28649190877757, 3.0327518834774367, 4.42977930964095, 4.510362768866157, 3.9486974953764453, 4.476443264921014, 3.9833272078243502, 3.462562021192746, 4.348377907399237, 4.081028430595998, 3.962684453113536, 4.030423292970252, 4.23250483405306, 3.5894766654622887, 3.6591528872596357, 4.51863096856659, 3.8289972396869865, 3.331364720121945, 4.409619275238129, 4.121394162680475, 4.383602132318298, 3.118786968329759, 3.70580552349008, 3.542433264118024, 3.285989525147685, 3.5809311315634025, 2.7262918231054702, 3.284643848734967, 3.33783721546739, 4.130163825149887, 3.575966476851064, 4.129506270176402, 4.004548347742441, 3.4247645528230577, 3.641826315001901, 2.98351686428996, 3.7025760145713194, 3.378920986400829, 2.8489964642547565, 2.5973206907224164, 4.233499329746874, 3.9845159115197704, 3.7675636075748797, 3.5590340224300316, 4.432333838436671, 4.0641952370594225, 3.6624100321941397, 3.38105480280509, 3.8863077288074797, 4.134486257822557, 4.02407615929167, 4.097411684372271, 3.5821936812329325, 4.337012772706665, 4.067719000284944, 3.897432459012784, 3.8025408720225853, 3.5487111600826733, 4.174287141091735, 3.59193086473996, 3.8850133544497947, 4.011528034927537, 3.858669423988369, 4.28078061765565, 4.1529029988227215, 3.965093355573345, 3.7243886917824613, 3.6750781865903095, 4.028220860274472, 4.371456058960336, 3.6639942480845984, 3.9475496579558103, 4.291198037475888, 3.939870415693644, 4.532117981618349, 4.040719546357423, 3.9793469142173294, 3.9883650976242695, 3.4100844775299652, 3.676864755638464, 4.402070448727762, 3.9744604510426824, 3.8895343311486728, 3.907352081987375, 4.080096163381135, 4.253174794298099, 4.138970226097117, 4.489200695253793, 2.7639647361120177, 3.012256142512199, 4.35518407454487, 4.199243005228119, 4.0040899460087624, 3.0668279073035594, 4.098159723915288, 3.8285431004818764, 4.125504913521247, 3.6593600923738143, 3.8436034202858593, 3.847742691504612, 2.729178909410206, 3.365717149457934, 3.603067978701308, 3.803316936215233, 3.147666871304938, 3.3798248825330437, 3.9547926372334126, 4.280706407192833, 4.388443489717726, 3.7804948389783886, 2.9073256880093035, 4.3551722631252945, 4.229018972170581, 3.365928073915844, 2.763491272172399, 3.30584105369842, 3.953710150609779, 4.301511813329171, 3.324257497726406, 3.4673175835856305, 3.9668429180654465, 3.32378451086474, 4.2751416624044, 3.4359859596869384, 3.7148483326596407, 2.292565668435624, 3.623370260458712, 3.954927761017807, 2.7660256765295026, 3.7003067367525704, 3.5167954639131396, 4.2767961394900755, 2.1192173811387036, 4.015101595092606, 4.0685180743546345, 4.184208459460231, 3.435591706230392, 3.856692340022985, 4.198607885273458, 3.75791978783964, 3.8106370193326073, 4.036174597916377, 3.998649098394121, 3.862025954368329, 4.019245151566526, 3.340248614525335, 3.3429642129449504, 4.063018462408652, 3.844869453774501, 3.3057932381816397, 4.177496638012418, 4.545125690920572, 4.076845088432704, 3.6119006615984035, 3.4705084605042122, 4.251586290161617, 4.546706448638841, 3.96011036034278, 4.396050124621411, 2.902589714892383, 3.66678764854244, 3.9993121284632083, 3.5185517334509258, 4.022781319627526, 3.3385427920523947, 4.084244763105188, 3.8832551871249175, 2.514025226311019, 4.103038936189436, 4.134333380442412, 4.097739691204926, 3.8443214853406427, 4.099644454087342, 4.0239573077186535, 3.915803166048874, 3.6294870685596314, 4.45308923515304]"
