Test,Source,Target,OOS_Days,MSE Benchmark,MSE Challenger,Sharpe Benchmark,Sharpe Challenger
RAW,Crypto_Returns,Stable_Volatility,366,0.5910278545087996,0.5783055548786954,4.499522521862603,4.374173058124676
RAW,Crypto_Returns,Stable_Volume,366,1.92579815821248,1.6449888482665969,8.210172405634413,10.607299084685662
RAW,Crypto_Volatility,Stable_Volatility,366,0.5910278545087996,0.5820433017317018,4.499522521862603,4.650464884344534
RAW,Crypto_Volatility,Stable_Volume,366,1.9362638508008685,1.7181833239411417,8.455407954472214,9.959373334219023
RAW,Stable_Volatility,Crypto_Returns,366,1.337979133347882,1.353095083416658,0.2295555657931366,0.9411820394354468
RAW,Stable_Volatility,Crypto_Volatility,366,0.96277097624313,0.946708967760154,5.348782140701425,5.149501257530796
RAW,Stable_Volume,Crypto_Returns,366,1.3274939864301205,1.310582370340647,1.010559289300109,0.667131890413772
RAW,Stable_Volume,Crypto_Volatility,366,0.9644005889529184,0.9636163329534696,5.5019066498936,5.627716012373848
